,created_at,full_text,sentiment_score
0,2021-02-17 15:59:54+00:00,cause failure business pandemic dramatically change consumer behaviourand good way address new consumer new normal introduce personalization marketing strategy,0.1612121212121212
1,2021-02-17 15:59:54+00:00,heres investigation back may horrify powerful film accompanying,0.15
2,2021-02-17 15:59:55+00:00,true word say especially pandemic period,0.175
3,2021-02-17 15:59:55+00:00,coat lieif look statistic hypothermia people wear coatsthat,0.0
4,2021-02-17 15:59:55+00:00,every app harass we vote politician could not even offer crumb free health care pandem,0.4
5,2021-02-17 15:59:55+00:00,wheel come team biden prolockdown narrative,0.0
6,2021-02-17 15:59:55+00:00,vitamin reduce covid death mp call therapy roll study also find patient h,0.0
7,2021-02-17 15:59:55+00:00,I m sadden government do not understand lockdown cause much harm covid amp,0.2
8,2021-02-17 15:59:55+00:00,man accidentally invite covid vaccine nhs think tallhttpstcovrpnndgvuh,0.0
9,2021-02-17 15:59:55+00:00,one year ago monthwe see disease like coronaviru come kayleigh mcenany february,0.0
10,2021-02-17 15:59:55+00:00,biden say town hall last night nation might allow back normal christmasif,0.049999999999999996
11,2021-02-17 15:59:55+00:00,health care worker leave without adequate ppe early day pan,0.21666666666666667
12,2021-02-17 15:59:55+00:00,randomactsofkindness bekindmanmy dearest husband he s rock soulmate good friend help post natal depression last year mention pandemici would not without himcant tag he s twitter,0.35
13,2021-02-17 15:59:55+00:00,fully vaccinate people skip quarantine even they ve expose cdc say apply ha,0.0
14,2021-02-17 15:59:55+00:00,please sign dotherightthing can not leave million people behind recovery covid please ask rishi,-0.4
15,2021-02-17 15:59:55+00:00,factspresident biden say tonight do not coronavirus vaccine come office,0.0
16,2021-02-17 15:59:55+00:00,fuck snow make you all stay covid,-0.4
17,2021-02-17 15:59:55+00:00,hold minute silence every person who s die coronavirus taiwan would silent minute new zealand,0.06818181818181818
18,2021-02-17 15:59:55+00:00,well tell sister hubby become quite chef pandemic make bread pizza dough fresh pasta pie awesome scratch meal say wow answer eat,0.46666666666666673
19,2021-02-17 15:59:55+00:00,tie concern share observation survey group children jointhedots longc,0.0
20,2021-02-17 15:59:55+00:00,mental health demand nearly adult stress,0.0
21,2021-02-17 15:59:55+00:00,lot great initiative run locally check really somet,0.3333333333333333
22,2021-02-17 15:59:56+00:00,far good still power I ve keep temp low conserve power work also tell we stay home today could bad though,0.025000000000000022
23,2021-02-17 15:59:56+00:00,i d see lot writing live alone pandemic feel weight power th,0.13636363636363635
24,2021-02-17 15:59:56+00:00,dumbass missionary sister get covid fly hawaii germany missionary shit get real laugh congrat get ill door door salesperson religion imfao,0.1375
25,2021-02-17 15:59:56+00:00,factspresident biden say tonight do not coronavirus vaccine come office,0.0
26,2021-02-17 15:59:56+00:00,manchester family reach facebook follower want keep late news school event,-0.3
27,2021-02-17 15:59:56+00:00,great thing lou macari do,0.8
28,2021-02-17 15:59:56+00:00,lucky kitchen since xmasfucking lockdown,0.3333333333333333
29,2021-02-17 15:59:56+00:00,two sister travel thousand mile go disney world mid pandemic toddler tow,0.0
30,2021-02-17 15:59:56+00:00,comment press sec refuse answer question covid relief fund go abortion,-0.1
31,2021-02-17 15:59:56+00:00,basically say do not criticize ill take away vaccine another disgraceful mob boss wannabe p,-0.5
32,2021-02-17 15:59:56+00:00,us government prepare nothing war pandemic natural disaster poverty amp homelessness,0.1
33,2021-02-17 15:59:56+00:00,today clear johnson play blinder everyone still argue lockdownstop waste time fa,-0.049999999999999996
34,2021-02-17 15:59:56+00:00,little guy seriously get lockdown workfromhomebuddy,-0.26041666666666663
35,2021-02-17 15:59:56+00:00,comment press sec refuse answer question covid relief fund go abortion,-0.1
36,2021-02-17 15:59:56+00:00,mets catcher james mccann learn new club pitch staff precaution say,0.13636363636363635
37,2021-02-17 15:59:56+00:00,prince wales duchess cornwall visit queen elizabeth hospital birmingham today learn clinic,0.0
38,2021-02-17 15:59:56+00:00,consumer increase reliance online shopping pandemic also put spotlight discard cardboard pile recycle bin x we corrugate box shipment rise early pandemic we stock household paper cleaning supply amp food amp remain elevated,0.1
39,2021-02-17 15:59:56+00:00,massive lie joe biden cnn do not coronavirus vaccine come office,0.0
40,2021-02-17 15:59:56+00:00,prof mark woolhouse tell mps single virus outbreak link crowded uk beach last summer,-0.03571428571428571
41,2021-02-17 15:59:56+00:00,lmao bc road be not clean drive,0.20833333333333331
42,2021-02-17 15:59:56+00:00,apparently insist stay home forget go holidaybut instead look,0.05
43,2021-02-17 15:59:56+00:00,watch live white house response team hold briefing,0.06818181818181818
44,2021-02-17 15:59:56+00:00,always bad time year severe weather second winter covid etc honestly one challenge time I ve career small practice work buy large one admin support joke rough time,-0.039285714285714264
45,2021-02-17 15:59:56+00:00,truthwe go george floydthey twisted thatwe go insurrection acquit blackout standalone company affect million plus citizen standalone e company something got give,-0.5
46,2021-02-17 15:59:56+00:00,pandemic snowstorm bore guy,0.0
47,2021-02-17 15:59:57+00:00,fact tell people call china virus racist argue facebook embarrass af grow ass woman,0.0
48,2021-02-17 15:59:57+00:00,interesting,0.5
49,2021-02-17 15:59:57+00:00,make much senseit control,0.2
50,2021-02-17 15:59:57+00:00,boris johnson make gag oj simpson boris johnson do not put glove people die,0.0
51,2021-02-17 15:59:57+00:00,kaboom disband conflict secretive task force behind canadas flawed vaccine effort mps tell,-0.45
52,2021-02-17 15:59:57+00:00,we ve tell repeatedly medium listen science however youtube think discussion two medic,0.0
53,2021-02-17 15:59:57+00:00,vaccine distribution political weapon be not governance thuggery,0.0
54,2021-02-17 15:59:57+00:00,roughly compare daily number death two wave pandemic switzerland suggest governm,-0.05
55,2021-02-17 15:59:57+00:00,one good story ever read gift fella journoenvy fully expect see story everywhere,0.7
56,2021-02-17 15:59:57+00:00,raise hand agree gopkillsus denial science,0.0
57,2021-02-17 15:59:57+00:00,late insightful comment dear friend turkey concert organizer complain,-0.3
58,2021-02-17 15:59:57+00:00,ncaa senior overwhelmingly report pandemic negatively impact career planning nearly half lose,0.011111111111111118
59,2021-02-17 15:59:57+00:00,kaylie mcenemy crap huge steaming pile garbage,-0.19999999999999998
60,2021-02-17 15:59:57+00:00,brave tell story great highlight work helpline child amp young people even important lockdownhttpstcoioizprqqgq,0.525
61,2021-02-17 15:59:57+00:00,switch lockdown routine enter giveaway follow develop tag friend march chanc,0.0
62,2021-02-17 15:59:57+00:00,bring grocery last month stick flat covid even go two different store pick special request randomactsofkindnessday,0.08303571428571428
63,2021-02-17 15:59:57+00:00,state government be not prepare hurricane pandemic amp record break winter storm texas wt,0.0
64,2021-02-17 15:59:57+00:00,say,0.0
65,2021-02-17 15:59:57+00:00,mission accomplishedone veteran time codeofvets,0.0
66,2021-02-17 15:59:57+00:00,day first covid thislooks like congress win twitterpoll mine without trade,0.525
67,2021-02-17 15:59:57+00:00,need return truth politic outright lie politicize pandemic amp insurrection,0.0
68,2021-02-17 15:59:57+00:00,article outline challenge well include lack trust stem long stand inequity health care system legacy systemic racism judy also discuss hearing,-0.05
69,2021-02-17 15:59:57+00:00,covid start sound like go to voice reveal,0.4
70,2021-02-17 15:59:57+00:00,promise one first thing interim ceo would education important topic autoimmune patient community we ve get powerhouse panel line favs hope you ll tune,0.325
71,2021-02-17 15:59:57+00:00,big wish right end soon meet guy soon,0.14285714285714285
72,2021-02-17 15:59:57+00:00,new york ag sue allege inadequate safety protection justthenews,0.13636363636363635
73,2021-02-17 15:59:58+00:00,prepared take money,0.0
74,2021-02-17 15:59:58+00:00,ask buddy nygovcuomos nursing home coverup many month say right suddenly dr fa,0.2619047619047619
75,2021-02-17 15:59:58+00:00,nicola sturgeon call scottish tory cronyism surround dominic cummingshttpstcovmmlnhhraa,0.0
76,2021-02-17 15:59:58+00:00,icymi really good window nyc overdose crisis worry ramp pandemic despite official number yet,0.7
77,2021-02-17 15:59:58+00:00,basically say do not criticize ill take away vaccine another disgraceful mob boss wannabe p,-0.5
78,2021-02-17 15:59:58+00:00,aid stagehand ilovelive campaign lindsey buckingham raise money uk stage crew affect pandemic,0.0
79,2021-02-17 15:59:58+00:00,honestly surprised rightwing have not blame pandemic medicare,0.1
80,2021-02-17 15:59:58+00:00,mother catch covid people nasty ass kid I m go school board idgaf,-1.0
81,2021-02-17 15:59:58+00:00,thread fun,0.3
82,2021-02-17 15:59:58+00:00,watch live white house response team hold briefing,0.06818181818181818
83,2021-02-17 15:59:58+00:00,debt collector call today say baby know middle pandemic right say oh yeah know say thank click lmao do not call back,0.22142857142857142
84,2021-02-17 15:59:58+00:00,history make dr fauci do not want offer opinion something,0.0
85,2021-02-17 15:59:58+00:00,barcelona bang middle summer prime time tourist international attendee I m sure nothing stillschedule go wrongcopy ces run online disaster wait happen,0.16666666666666666
86,2021-02-17 15:59:58+00:00,borough market lockdown hit asap pizza bring top chef aziz ansari guest series,0.5
87,2021-02-17 15:59:58+00:00,hi unfortunately trip cancel experience uptick cancel trip due surge case lexi,-0.3125
88,2021-02-17 15:59:58+00:00,state government be not prepare hurricane pandemic amp record break winter storm texas wt,0.0
89,2021-02-17 15:59:58+00:00,china decide donate vaccine peacekeeper announce wang yi state councilor foreign minister china unsc today,-0.125
90,2021-02-17 15:59:58+00:00,tough time limited government folk do not think government job organize national pandemic res,-0.23015873015873017
91,2021-02-17 15:59:58+00:00,issue winter storm warn thursday friday heavy snow sleet amp freeze rain exp,-0.2
92,2021-02-17 15:59:59+00:00,immune system vaccinate virus always guard itthe vaccine effective safe,0.55
93,2021-02-17 15:59:59+00:00,good way avoid covid stay away hospital poor hygiene standard,0.09999999999999998
94,2021-02-17 15:59:59+00:00,wheel come team biden prolockdown narrative,0.0
95,2021-02-17 15:59:59+00:00,scjs southwest region new notice regard file court document effective march,0.36818181818181817
96,2021-02-17 15:59:59+00:00,health authority scramble halt new ebola outbreakitsbillymate explain know,0.13636363636363635
97,2021-02-17 15:59:59+00:00,us government prepare nothing war pandemic natural disaster poverty amp homelessness,0.1
98,2021-02-17 15:59:59+00:00,please do not use comparison tolerance death road do not change exponentially covid rate,0.0
99,2021-02-17 15:59:59+00:00,wire economic time hindu report fake news south africa ask serum institute india take back one mil,-0.09999999999999999
100,2021-02-17 15:59:59+00:00,update february astrazeneca test vaccine child young six year old,0.1
101,2021-02-17 15:59:59+00:00,say say saywhen death link covid waywhen happen covid vaccine,0.0
102,2021-02-17 15:59:59+00:00,various news report make clear team work limitation access information seek initial day coronavirus outbreak wuhan china,0.03333333333333334
103,2021-02-17 15:59:59+00:00,america first confirm fatality occur year ago february w,0.25
104,2021-02-17 15:59:59+00:00,good morning long lockdown,0.32499999999999996
105,2021-02-17 15:59:59+00:00,rightnow charity call chancellor recognise vital role play support commu,0.1
106,2021-02-17 15:59:59+00:00,employer toronto large active workplace outbreak do not offer pay sick daysmariasarrouh dig int,-0.2111111111111111
107,2021-02-17 15:59:59+00:00,hope see nashville case drop,0.0
108,2021-02-17 15:59:59+00:00,united states barbaric country also state senator push bogus package poli,0.0
109,2021-02-17 16:00:00+00:00,state government be not prepare hurricane pandemic amp record break winter storm texas wt,0.0
110,2021-02-17 16:00:00+00:00,pandemic snowstorm bore guy,0.0
111,2021-02-17 16:00:00+00:00,share mindful allow we notice surrounding respond world effectively mindfulness journey similar helped become well leader well parent mentalhealth healthandwellness,0.3
112,2021-02-17 16:00:00+00:00,us government prepare nothing war pandemic natural disaster poverty amp homelessness,0.1
113,2021-02-17 16:00:00+00:00,okay yes actually want get dinner drink soon covid safe ofc,0.3333333333333333
114,2021-02-17 16:00:00+00:00,shame people really vote bitch,0.2
115,2021-02-17 16:00:00+00:00,pandemic wall hit dm want talk,0.0
116,2021-02-17 16:00:00+00:00,despair deepen young people pandemic drag,0.0
117,2021-02-17 16:00:00+00:00,please respect covidaffected essential business profoundly,0.041666666666666664
118,2021-02-17 16:00:00+00:00,wmrupdate pm social distancing work well across station service please remember must wear keep face cover travel we unless exempt sg tg,0.03333333333333333
119,2021-02-17 16:00:00+00:00,religiousbase coronavirus vaccine conspiracy circulate online,0.0
120,2021-02-17 16:00:00+00:00,turn year commentator expect current wave coronaviru keep grow instead new case,0.06818181818181818
121,2021-02-17 16:00:00+00:00,recommend take photo vaccine card case lose also send photo trust friend case lose phone card vaccine card include important information dose vaccine mcn,0.4
122,2021-02-17 16:00:00+00:00,biden admin rush close virussequence gap variant,0.0
