,created_at,full_text,sentiment_score
0,2021-02-26 13:59:54+00:00,Loved hearing this good-news story this AM at the #continuityOfCarer  celebration. Midwifery teams at Scarborough and York have excelled in providing hundreds of mums-to-be with holistic team care right through to delivery (AND in a Pandemic!)    ,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.8908}"
1,2021-02-26 13:59:54+00:00,RT This pandemic has taken everything from us,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2,2021-02-26 13:59:55+00:00,RT Our Student Wellbeing Team are still here to help during these trying times. See if any of our series of wellbeing event...,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}"
3,2021-02-26 13:59:55+00:00,"The whole world made that soup pic a meme, should we asked for everyone to say sorry? And I believed when COVID started you even had a scared thought about Asian. So don't act like you are crystal clear.","{'neg': 0.149, 'neu': 0.792, 'pos': 0.059, 'compound': -0.454}"
4,2021-02-26 13:59:55+00:00,"Luton hospice launches first urgent appeal in their 30-year history

Keech Hospice Care, who celebrate 30 years of caring this year, are facing huge funding shortfalls as lockdown continues to have a devastating impact on the charity's income.

","{'neg': 0.085, 'neu': 0.634, 'pos': 0.281, 'compound': 0.836}"
5,2021-02-26 13:59:55+00:00,RT It's not a COVID Relief bill if only a few percent of the $1.9 TRILLION go to COVID relief. Let's call it what it is....,"{'neg': 0.086, 'neu': 0.809, 'pos': 0.105, 'compound': 0.1396}"
6,2021-02-26 13:59:55+00:00,A story in Don't call us 'recovered': COVID long-haulers say official stats ignoring them  #COVID19,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}"
7,2021-02-26 13:59:55+00:00,"Everyone should watch this very important piece by on the horrific surge in racist attacks against Asian Americans.

There have been over 3,000 anti-Asian hate incidents in the US reported since the beginning of the pandemic, according to","{'neg': 0.299, 'neu': 0.659, 'pos': 0.042, 'compound': -0.9314}"
8,2021-02-26 13:59:55+00:00,RT Man I need the media to frame this right. This isnt about just BTS and/or fans being upset. BTS is a proxy for the vile...,"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.7717}"
9,2021-02-26 13:59:55+00:00,RT due to personal reasons I've decided to overdress everywhere I go after lockdown,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10,2021-02-26 13:59:55+00:00,"RT When the pandemic is over, are you still going to wear a mask? ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11,2021-02-26 13:59:55+00:00,RT Anyone else think it's crazy how much we used to do in a single day before coronavirus?? I am tired after my daily walk the...,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.6868}"
12,2021-02-26 13:59:55+00:00,RT Please everyone pray for my mama COVID has effected her a lot!,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.5983}"
13,2021-02-26 13:59:55+00:00,RT CA is setting aside 10% of our vaccine allocation specifically for teachers and school staff.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
14,2021-02-26 13:59:55+00:00,"Weekly MEF update: #MEFFYS 2021 Winners announced, 3 key #mobile game trends for 2021, Telco's digital transformation post #COVID + more -","{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.4767}"
15,2021-02-26 13:59:55+00:00,Not enough rain in Auckland. Close to 30oC which is unusual for here. A bit of worry about the recent Covid outbreak but at least we don't have ScumM...ScoMo as a prime minister.,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.2382}"
16,2021-02-26 13:59:55+00:00,RT Do you think it is selfish to refuse the COVID-19 vaccine if you are able to have it safely? #Vaccine #Coronavirus #Pol...,"{'neg': 0.186, 'neu': 0.702, 'pos': 0.112, 'compound': -0.2732}"
17,2021-02-26 13:59:56+00:00,Once in a generation pandemic that killed half a million people in a year and the most they'll give us is a single check and an extended window to buy health insurance. And this is the *better* alternative to the last guy!,"{'neg': 0.1, 'neu': 0.839, 'pos': 0.061, 'compound': -0.4389}"
18,2021-02-26 13:59:56+00:00,"RT ""Racism is not an opinion."" BTS ARMY make a stand against racism and xenophobia on social media
https://t.co/NuO8hwDQeM","{'neg': 0.325, 'neu': 0.675, 'pos': 0.0, 'compound': -0.8481}"
19,2021-02-26 13:59:56+00:00,"Living in #Ontario? Check out fantastic thread below. If you have parents, grandparents, friends, neighbours, etc. 80+, make sure they have the best information on #vaccine roll-out

Or - heck - just help em get an appointment

Let's get vaccinated y'all.

#COVID19","{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.9423}"
20,2021-02-26 13:59:56+00:00,RT More damaging revelations highlighted by the consistently excellent,"{'neg': 0.251, 'neu': 0.49, 'pos': 0.259, 'compound': 0.0276}"
21,2021-02-26 13:59:56+00:00,"RT ""shove""? did fox news write this lede?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
22,2021-02-26 13:59:56+00:00,Health Canada approves AstraZeneca COVID-19 vaccine,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}"
23,2021-02-26 13:59:56+00:00,"RT Stunning truth: liberal academics, bureaucra...","{'neg': 0.0, 'neu': 0.449, 'pos': 0.551, 'compound': 0.5994}"
24,2021-02-26 13:59:56+00:00,RT #Tory Nick of the Sausages &amp; #Covid19 Catastrophe #Conservatives Party Propaganda show #Tory #R4Today #Tory #T...,"{'neg': 0.277, 'neu': 0.606, 'pos': 0.117, 'compound': -0.5719}"
25,2021-02-26 13:59:56+00:00,makes mention of Bishop Mark's pastoral letter in today's newsletter released later on today..,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
26,2021-02-26 13:59:56+00:00,"RT In strike against federal overreach, judge declares pandemic eviction moratorium unconstitutional | Just The News","{'neg': 0.243, 'neu': 0.757, 'pos': 0.0, 'compound': -0.5423}"
