,created_at,full_text,sentiment_score
0,2022-01-18 08:59:54+00:00,omicron certainly appear less virulent delta also appear bad wuhan strain evoluntio,-0.21746031746031744
1,2022-01-18 08:59:55+00:00,new pm understand travel chequers march lockdown speech break simply instruction,0.06818181818181818
2,2022-01-18 08:59:55+00:00,basically mewmew do not know man also get hpv vaccine say get one stan,0.0
3,2022-01-18 08:59:55+00:00,covid everywhere children hospital kid sick also fun fact see lot young kid w,-0.10476190476190476
4,2022-01-18 08:59:55+00:00,I ve test positive covid mild symptom quarantine home take necessary precaution,0.18686868686868685
5,2022-01-18 08:59:55+00:00,planning get omicron order gain immunity get terrible idea say eric topol professor,-1.0
6,2022-01-18 08:59:55+00:00,political leader epidemiologist believe number daily new case may peak ea,0.04545454545454545
7,2022-01-18 08:59:55+00:00,remember april see big national insurance hike payslip pay carelessness,0.0
8,2022-01-18 08:59:55+00:00,ons admit hold datum child death follow vaccination reveal publicly last week,0.0
9,2022-01-18 08:59:55+00:00,covid positive billionaire flys australia amp avoid quarantine,0.22727272727272727
10,2022-01-18 08:59:55+00:00,people spook australias january consumer confidence sink threedecade low omicron australian economy,0.0
11,2022-01-18 08:59:55+00:00,valid argument continue charade january mp vote continue undemo,0.0
12,2022-01-18 08:59:55+00:00,tedros aid chinas covid coverup parrot talking point yet tedros set lead second term afte,0.0
13,2022-01-18 08:59:55+00:00,new selfinquiry consider meet anyone person want catch covid,0.13636363636363635
14,2022-01-18 08:59:55+00:00,get well soon garu pray god speedy recovery,0.0
15,2022-01-18 08:59:56+00:00,never cease amuse virtually entire continent africa breeze pandemic without lockdow,0.0
16,2022-01-18 08:59:56+00:00,I d rather right politician sit wooden spike unpaid lift covid mandate,0.1619047619047619
17,2022-01-18 08:59:56+00:00,well hear contributor report tomorrow blessing,0.0
18,2022-01-18 08:59:56+00:00,statistical analysis tricky business datum simply speak,0.0
19,2022-01-18 08:59:56+00:00,make feel sick help hundred business try hard stay afloat lockdown many unable,-0.2011904761904762
20,2022-01-18 08:59:56+00:00,welcome uk there s money allow poor country keep week fine write,0.2722222222222222
21,2022-01-18 08:59:56+00:00,you re say okay kill people underlie condition way geni,0.5
22,2022-01-18 08:59:56+00:00,lose charm pandemic knock train coastal road scar entire face city guess hope mojo come back somehow crowd noise south asias big mega metropolis expect nothing less,-0.041666666666666664
23,2022-01-18 08:59:56+00:00,hospital confront fallout supreme court rule vaccine mandate read full article,0.35
24,2022-01-18 08:59:56+00:00,coronavirus act need abolish next amp never return,0.0
25,2022-01-18 08:59:56+00:00,confirm case death report country area western pacific region past hour,-0.125
26,2022-01-18 08:59:57+00:00,month ago qld premier state covid hunt unjabbed today qld cho state virus,0.0
27,2022-01-18 08:59:57+00:00,give cent much safe sensible proactive rather reactive take vaccine toda,0.5
28,2022-01-18 08:59:57+00:00,australian farmer ben jackson could not attend aunt funeral due covid restrictionsso instead lay gr,-0.0625
29,2022-01-18 08:59:57+00:00,see josh frydenberg happen let ripaustralias consumer sentiment dive month,0.0
30,2022-01-18 08:59:57+00:00,that s sort point might die underlie health issue have not catch covid either,0.0
31,2022-01-18 08:59:57+00:00,clearly grasp damage they re cause party elderly tory neighbour facebook via lifelong learning amp,6.938893903907228e-18
32,2022-01-18 08:59:57+00:00,do not remember call tv radio show desperately need information school reopening,-0.6
33,2022-01-18 08:59:57+00:00,maximeberni mainstream medium finally recognize covid hysteria go far begin question itother desperately try find bit sensational news omicron keep fearmongere narra,0.04166666666666666
34,2022-01-18 08:59:57+00:00,thehindu ndtv pmoindia plz raise ignou student voice exam keep getting postpone last year ignou management stick offline exam even pandemic university take exam online obe mode,0.0
35,2022-01-18 08:59:57+00:00,pay app folk appreciate space want celebrate venmo teighlormcgeecash app teig,0.0
36,2022-01-18 08:59:57+00:00,tonga cover ash worry covid read full article,0.35
37,2022-01-18 08:59:57+00:00,first set call partys pm covid happen probably news anchor adore broke rule sky pay meet police donation play right narrative hands lmao,0.37857142857142856
38,2022-01-18 08:59:57+00:00,maximeberni quebec tax unvaccinated disturbingbased mass hysteria say maxime bernier lifesite,0.0
39,2022-01-18 08:59:58+00:00,home isolation guideline case amp district helpline jkfightscoronadiprjk,0.0
40,2022-01-18 08:59:58+00:00,authority vow step disinfection overseas mail insist postal staff handle fully vaccinate,0.0
41,2022-01-18 08:59:58+00:00,past two day mainland china claim mystery covid case come letter send canada hong kong claim mystery case come hamster happen unaccountable authoritarian state come zerocovid policy,-0.25
42,2022-01-18 08:59:58+00:00,I ve test positive covid mild symptom quarantine home take necessary precaution,0.18686868686868685
43,2022-01-18 08:59:58+00:00,covid actually look like thiswhat would doyou realize covid pass thru blood brain barrierthi means easily lead major brain infection damage,0.16527777777777777
44,2022-01-18 08:59:58+00:00,never think could ve possible healthcare worker scientist teacher treat like they re e,0.0
45,2022-01-18 08:59:58+00:00,speak today ally health worker private hospital get employer require,0.0
46,2022-01-18 08:59:58+00:00,cc risk student,0.0
47,2022-01-18 08:59:58+00:00,covid death australia hail deadly day pandemic population almost million people obviously one die condition,-0.1
48,2022-01-18 08:59:58+00:00,anyone else wake heavy heart think another groundhogday school run chore errand work,-0.2
49,2022-01-18 08:59:58+00:00,pandemic training represent country thank god,0.0
50,2022-01-18 08:59:58+00:00,give people tribe purpose life something cle bit fight covidgenerally people low aspiration happy get life least resistance desperate comfort know government take care,-0.024999999999999994
51,2022-01-18 08:59:58+00:00,morning guy round live kick brentford v wolf saturday uk check game target chance win free covid depend course gtgt fpl,0.14727272727272728
52,2022-01-18 08:59:58+00:00,still time defensive omicronkeep follow covidappropriatebehaviour always wear maskwashsanitize hand regularlymaintain distancingget fully vaccinatedmaskup jkfightscorona,0.0
53,2022-01-18 08:59:59+00:00,covid vaccination centre list kmcfightsagainstcorona,0.0
54,2022-01-18 08:59:59+00:00,wrong right call would make sense temporarily slam border shut immediately thousand people still arrive hundred omicron decision take effect,-0.10714285714285715
55,2022-01-18 08:59:59+00:00,back make make sense sure teacher teach nti home early covid,0.19999999999999998
56,2022-01-18 08:59:59+00:00,genuinely feel fucking love friend cancel plan might covid literally save week,0.45
57,2022-01-18 08:59:59+00:00,live I m join interview discussion amp h,0.13636363636363635
58,2022-01-18 08:59:59+00:00,make work you re sick covid get away should not public kick shtstorm stop happen,-0.35714285714285715
59,2022-01-18 08:59:59+00:00,vote twice give million feed vulnerable hungry kid christmas,-0.5
60,2022-01-18 08:59:59+00:00,thread read,0.0
61,2022-01-18 08:59:59+00:00,pub shut half,-0.16666666666666666
62,2022-01-18 08:59:59+00:00,kenney gambling omicron would mild wave would peak without repeat good summer ever,0.5166666666666666
63,2022-01-18 08:59:59+00:00,whooshevidently do not read analysis sandwich shortyouve miss point statistic be not credible show noncovid death significantly high spike nonvaccinated individual coincident vaccine delivery,-0.013333333333333336
64,2022-01-18 08:59:59+00:00,uncle die last week covid spend many last breath lament decision get vaccinate suffe,0.16666666666666666
65,2022-01-18 08:59:59+00:00,noon jan,0.0
66,2022-01-18 08:59:59+00:00,hey see support institute covid pandemic,0.0
67,2022-01-18 08:59:59+00:00,back quarantineso glad make wear mask constantly get j n j vaccine absolutely nothing stop,0.175
68,2022-01-18 08:59:59+00:00,particular congratulation tory mps oppose people show covid pass vote vo,0.16666666666666666
69,2022-01-18 09:00:00+00:00,establishment government office enforce vaccination card entry rule restrict movement people unvaccinate,0.0
70,2022-01-18 09:00:00+00:00,crush crash athleteon bike today get covid tonight,0.0
71,2022-01-18 09:00:00+00:00,here thorough picture pandemic really mean srh gbv program many country around world,0.09375
72,2022-01-18 09:00:00+00:00,girlswhocode gamergirls funkopop,0.0
