,created_at,full_text,sentiment_score
0,2022-01-11 00:59:54+00:00,victorian premier daniel andrews say significant pressure state health system state record new infection health hospital staff available work either,0.3037878787878788
1,2022-01-11 00:59:54+00:00,due pandemic nation blood supply dangerously low prompt red cross announce national blood,-0.03125
2,2022-01-11 00:59:55+00:00,disappointment low sale yoy sale much expensive sale team terrible people enrol covid phase month leadership nothing people across world still die everyday,-0.4600000000000001
3,2022-01-11 00:59:55+00:00,I ve never take another vaccine cause get major symptom fail stop spread disease ot,-0.21875
4,2022-01-11 00:59:55+00:00,certainly think people middle classworke class traumatize pandemic death isolation disability job search poverty eviction etc grant everyone traumatize different degreethi pandemic ruin lot thing personally well,0.05357142857142857
5,2022-01-11 00:59:55+00:00,whisper slide news day ago home test detect omicron,0.0
6,2022-01-11 00:59:55+00:00,break cdc director admit covid death people least comorbiditie,-0.3
7,2022-01-11 00:59:55+00:00,lock officially tell lockdown type world live peninsula busy people enjoy sun yet pigeon hole want,0.21212121212121213
8,2022-01-11 00:59:55+00:00,ahhh yes see person make epic tweet covid well,0.1
9,2022-01-11 00:59:55+00:00,variant create late artwork bundle artwork set,-0.3
10,2022-01-11 00:59:55+00:00,scientist develop vaccine make less likely die covidrepublican drink pee,-0.08333333333333333
11,2022-01-11 00:59:55+00:00,pfizer ceo vaccine we government want mandate entire populationtwo dose vaccine,0.0
12,2022-01-11 00:59:55+00:00,look like genocide effective population cleaning,0.6
13,2022-01-11 00:59:55+00:00,scientist develop vaccine make less likely die covidrepublican drink pee,-0.08333333333333333
14,2022-01-11 00:59:55+00:00,covid death people least comorbiditie accord cdc that s that s tweet,-0.3
15,2022-01-11 00:59:55+00:00,uni say they re follow cdc guideline sooooo,0.0
16,2022-01-11 00:59:55+00:00,scott morrison fail testing trace vaccine quarantine that s grand slam pandemic failure,-0.10555555555555557
17,2022-01-11 00:59:55+00:00,break news new firsttime covid vaccination quebec skyrocket canadian province ban th,0.13636363636363635
18,2022-01-11 00:59:56+00:00,accord cdc people die covidonly oppose figurei need new conspiracy,0.13636363636363635
19,2022-01-11 00:59:56+00:00,covid factchecke doctor challenge health secretary bbc news,0.0
20,2022-01-11 00:59:56+00:00,committed wear around other next week,-0.0625
21,2022-01-11 00:59:56+00:00,husband die sunday do not covid covid amp negligent handling crisis w,0.0
22,2022-01-11 00:59:56+00:00,due pandemic nation blood supply dangerously low prompt red cross announce national blood,-0.03125
23,2022-01-11 00:59:56+00:00,federal government allow tennis player moral calibre someone attend event kid,0.0
24,2022-01-11 00:59:56+00:00,entire thread good,0.35
25,2022-01-11 00:59:56+00:00,can not arrest people harassment mean come kid should not run gauntlet crazy access,-0.29583333333333334
26,2022-01-11 00:59:56+00:00,medium cdc quietly admit covid truth year lie think would not notice,0.0
27,2022-01-11 00:59:56+00:00,due pandemic nation blood supply dangerously low prompt red cross announce national blood,-0.03125
28,2022-01-11 00:59:56+00:00,british public enoughlabours angela rayner say despicable pm allegedly attende,-0.03333333333333333
29,2022-01-11 00:59:56+00:00,jen psaki schools fox news reporter peter doocy covid vaccine work,0.0
30,2022-01-11 00:59:56+00:00,uk data omicron severe delta case would infect delta infect people would inf,0.0
31,2022-01-11 00:59:56+00:00,inform patient present dyspnea find bilateral unprovoked pes also asymptom,0.0
32,2022-01-11 00:59:56+00:00,factchecke doctor challenge health secretary covid,0.0
33,2022-01-11 00:59:56+00:00,nobody seem wonder chicken poxshingle equivalent covid,-0.6
34,2022-01-11 00:59:56+00:00,okay tie giant acme rocket slam cliff face would help,0.25
35,2022-01-11 00:59:56+00:00,year build another hospital open clinic stop blame covid problem long come along,-0.025
36,2022-01-11 00:59:56+00:00,guy die ask god do not help say send doctor nurse scientist create vaccine do not take do not blame china antifa blm democrats biden stupid get vaccinate trump delusion maga,-0.7999999999999999
37,2022-01-11 00:59:56+00:00,hbo show do not play well n know period,0.0
38,2022-01-11 00:59:56+00:00,escalate covid infection uncertainty around omicron scms board deliberate good path forward,0.7
39,2022-01-11 00:59:56+00:00,el covid full,0.35
40,2022-01-11 00:59:56+00:00,you all do not embarrassed you all log app like need know,0.0
41,2022-01-11 00:59:56+00:00,notice say right get booster vaccine turn child gay,0.35119047619047616
42,2022-01-11 00:59:56+00:00,naturalimmunity new trigger phrase vaccine may prevent get covid prevent die covidwhy hard selljoyannreid thereidout manbc,-0.07765151515151517
43,2022-01-11 00:59:56+00:00,deplorable hospital overfill refuse vaccinate wear mask right know serious medical condition unrelated covid do not right matter,-0.15809523809523807
44,2022-01-11 00:59:56+00:00,intensity last februarys winter storm catch many texans surprise winter season full swing,0.2833333333333333
45,2022-01-11 00:59:56+00:00,omicron case number huge billion we normally get cold year vaccinate people omicr,-0.016666666666666646
46,2022-01-11 00:59:56+00:00,tired gaslighting take insinuate fearanxiety covid bad actual covid,-0.36666666666666664
47,2022-01-11 00:59:56+00:00,however letter gaetz identify key dismantle argument rhetoric far require vaccine passport require proof vaccination violation eo,0.05
48,2022-01-11 00:59:56+00:00,craigaspencer sound alarm er doctor fear health care collapse omicron,0.4
49,2022-01-11 00:59:56+00:00,basically cdc admit joe rogan ron desantis rand paul right two year,0.2857142857142857
50,2022-01-11 00:59:56+00:00,thought might catch covid base symptom two negative test within hour say,-0.55
51,2022-01-11 00:59:56+00:00,texas childrens hospital report high number pediatric covid hospitalizationsfor first time pandemic kid hospitalize texas childrens hospital hisd omicron,0.20500000000000002
52,2022-01-11 00:59:56+00:00,always need remember covid often start mild prodromal phase early day severe pathology,0.21666666666666667
53,2022-01-11 00:59:57+00:00,lock isolated get vaxxed attempt remote learning wear mask check got test,-0.1
54,2022-01-11 00:59:57+00:00,scary thing covid pandemic many people let inner nazipsychopath outshowrun riot,0.0
55,2022-01-11 00:59:57+00:00,important get booster dose corona vaccine,0.4
56,2022-01-11 00:59:57+00:00,please please please pass stand alone stimulus covid relief payment asap us ssi ssdi va rr low income elderly etc suffer upper class get everything suffer,0.0
57,2022-01-11 00:59:57+00:00,pfizer omicron vaccine ready march month everyone already contract get vir,0.2
58,2022-01-11 00:59:57+00:00,admit alternative proof professionally administer negative covid test within hour immediately prior start festival quote policy verbatimi can not pretend understand desire outcome letter,-0.06666666666666667
59,2022-01-11 00:59:57+00:00,what s crazy assignment leave lausd covid testing decide student vaccinate would return school without wear mask amp unvaccinated would return without well,-0.6
60,2022-01-11 00:59:57+00:00,peter daszak ask usfunded virus datum withhold foiaed extremely important do not,0.4
61,2022-01-11 00:59:57+00:00,covid govt shut business amp lose job fauci spend taxpayer money make som,0.0
62,2022-01-11 00:59:57+00:00,look let frank initial covid infection require hospitalisation ergo mild however never,0.16666666666666666
63,2022-01-11 00:59:57+00:00,medium ghoul push covid fear porn insane degree you re cause sheep panic reporting wash rinse repeat you all disgusting,-1.0
64,2022-01-11 00:59:57+00:00,push pandemic never vax may work far,0.1
65,2022-01-11 00:59:57+00:00,sorry be not one stay home kid obviously sick we ve doin fever since we d cough go feel I m pray ampthe anxiety come w care sick kid,-0.6428571428571429
66,2022-01-11 00:59:57+00:00,you re drink pee try cure covid urine trouble,-0.2
67,2022-01-11 00:59:57+00:00,insanity amp abject malfeasance great,0.8
68,2022-01-11 00:59:57+00:00,disallow medicine actually work,0.0
69,2022-01-11 00:59:57+00:00,big question cdc director hide regard death via,0.0
