,created_at,full_text,sentiment_score
0,2021-01-06 05:59:54+00:00,"RT Penalty has to be imposed for non compliance not an issue, but
Scheme was started in lockdown and it should not end in lock...","[{'label': 'Negative', 'score': 0.7302325963973999}]"
1,2021-01-06 05:59:55+00:00,"RT 2% of the population of England is currently infected with COVID

If you believe that healthcare workers need immediate...","[{'label': 'Negative', 'score': 0.5258328914642334}]"
2,2021-01-06 05:59:55+00:00,Arrest her sick ass,"[{'label': 'Negative', 'score': 0.8866798877716064}]"
3,2021-01-06 05:59:55+00:00,"RT Mitch McConnell is the single biggest obstacle to getting the real COVID-19 relief we need. Do your thing today, Georgia! Vot...","[{'label': 'Negative', 'score': 0.8430670499801636}]"
4,2021-01-06 05:59:55+00:00,One where you can follow the COVID guideliness ,"[{'label': 'Neutral', 'score': 0.8565914630889893}]"
5,2021-01-06 05:59:55+00:00,"RT A Time for Choosing: A Test for Our Souls

The political crisis USA is now facing brings into the open a contest for...","[{'label': 'Neutral', 'score': 0.6386906504631042}]"
6,2021-01-06 05:59:55+00:00,RT Found in one of the busiest COVID ward in my hospital. We are in despair.,"[{'label': 'Negative', 'score': 0.9264208078384399}]"
7,2021-01-06 05:59:55+00:00,RT One very effective thing about plain-spoken political style: what he lacks in poetic Obamaian oratory he makes...,"[{'label': 'Neutral', 'score': 0.6450138688087463}]"
8,2021-01-06 05:59:55+00:00,"RT if you're an influencer in LA and you're still collabing with people outside of your household, i genuinely hope you're...","[{'label': 'Positive', 'score': 0.4934735894203186}]"
9,2021-01-06 05:59:55+00:00,"RT McConnell and the Republicans were, as FDR said, ""frozen in the ice of their own indifference."" If you don't care about...","[{'label': 'Negative', 'score': 0.8305429816246033}]"
10,2021-01-06 05:59:55+00:00,"RT Unis be like: you have exams submit your assignments on time or you will be penalised! 

Also unis: please note we are...","[{'label': 'Neutral', 'score': 0.49474287033081055}]"
11,2021-01-06 05:59:55+00:00,RT  those with Covid cannot take deep breath. You are  becoming irrelevant. There is no time  to...,"[{'label': 'Negative', 'score': 0.8898342251777649}]"
