,created_at,full_text,sentiment_score
0,2021-01-23 11:59:54+00:00,RT Slag off Joe Biden day on Twitter for Maajid Nawaz (same as every day)! One change though - he's taken down his pinned tw...,"[{'label': 'Neutral', 'score': 0.6601062417030334}]"
1,2021-01-23 11:59:54+00:00,RT  The French government has asked people to stop using homemade fabric face #masks as the artisanal coverings are conside...,"[{'label': 'Neutral', 'score': 0.5377158522605896}]"
2,2021-01-23 11:59:55+00:00,"RT One of the benefits of being 65 is that I'm eligible for the COVID-19 vaccine. I got my first dose this week, and I feel gre...","[{'label': 'Positive', 'score': 0.9145481586456299}]"
3,2021-01-23 11:59:55+00:00,"95% of passengers in the last 6 months have been arriving with negative PCR test. We cannot have social distancing at airports or airplanes! Yes, many people do travel for various reasons and it is wrong to close the borders. Most people arrive from safer places than U.K.","[{'label': 'Negative', 'score': 0.8180258274078369}]"
4,2021-01-23 11:59:55+00:00,"RT The SPC commended ADNOC for its robust and proactive response to COVID-19 throughout this year, which has consistently...","[{'label': 'Positive', 'score': 0.7283685803413391}]"
5,2021-01-23 11:59:55+00:00,"RT ""Once COVID is over"" is starting to sound a lot like "" when lorde release new music "" ","[{'label': 'Neutral', 'score': 0.7550538778305054}]"
6,2021-01-23 11:59:55+00:00,"Club World Cup organisers say strict COVID-19 measures are in place for upcoming tournament in Qatar - Sports News , Firstpost","[{'label': 'Neutral', 'score': 0.902336597442627}]"
7,2021-01-23 11:59:55+00:00,"RT Your reminder that while zoom fatigue is very real, keeping zoom as an option for participation post-pandemic is an accessibili...","[{'label': 'Neutral', 'score': 0.7586575746536255}]"
8,2021-01-23 11:59:55+00:00,"RT In the last seven days, the UK has suffered from nearly 9,000 deaths associated with coronavirus. 

That's one person dyi...","[{'label': 'Negative', 'score': 0.8524432182312012}]"
9,2021-01-23 11:59:55+00:00,looool perez said cant pay we'll take it away,"[{'label': 'Negative', 'score': 0.6823199987411499}]"
10,2021-01-23 11:59:55+00:00,"Instead, we've got this ""covid safe"" idea that is based on...basically nothing.

Why this is a problem is twofold...","[{'label': 'Negative', 'score': 0.8371189832687378}]"
11,2021-01-23 11:59:55+00:00,RT BMA are not endorsing 12 weeks between covid doses....this govt are just inventing 'data'....it does not exist. None can...,"[{'label': 'Negative', 'score': 0.8457613587379456}]"
12,2021-01-23 11:59:55+00:00,mRNA vaccine-elicited antibodies to SARS-CoV-2 and circulating variants | bioRxiv,"[{'label': 'Neutral', 'score': 0.9140627384185791}]"
13,2021-01-23 11:59:55+00:00,RT A big thank you to our partner for very kindly donating face coverings to help keep the people we support and...,"[{'label': 'Positive', 'score': 0.9775698184967041}]"
14,2021-01-23 11:59:55+00:00,"RT The Senate must pass COVID relief, confirm cabinet nominees, and run an impeachment trial. If you think that's juggling t...","[{'label': 'Neutral', 'score': 0.7814322710037231}]"
15,2021-01-23 11:59:55+00:00,RT Zimbabwe's ex-Finance minister and opposition MDC Alliance deputy leader Tendai Biti says the fact that the country's ke...,"[{'label': 'Neutral', 'score': 0.8992304801940918}]"
16,2021-01-23 11:59:55+00:00,Shut up dude. It's your incompetence and your collusion with CCP that has brought the entire mankind to this brink. U should have been shown the door ages ago.,"[{'label': 'Negative', 'score': 0.9495872259140015}]"
17,2021-01-23 11:59:55+00:00,"RT As I thought,India is exporting #Vaccine to Brazil,Myanmar,Seychelles,Bhutan,Maldives!Bangladesh,Nepal &amp; many others","[{'label': 'Neutral', 'score': 0.7329594492912292}]"
18,2021-01-23 11:59:55+00:00,RT The CDC has switched from reporting doses SHIPPED to doses DELIVERED. This means that our map and table now reflect wh...,"[{'label': 'Neutral', 'score': 0.9413207173347473}]"
19,2021-01-23 11:59:55+00:00,"RT Dido Harding, Jockey Club board member....any correlation? I wonder!
Get your f*****g priorities right!","[{'label': 'Negative', 'score': 0.5628142356872559}]"
20,2021-01-23 11:59:55+00:00,RT Brits flocked to Dubai when the UK was put into lockdown and now Dubai has had to impose new restrictions to their actual c...,"[{'label': 'Neutral', 'score': 0.6370539665222168}]"
21,2021-01-23 11:59:55+00:00,"RT Delaying second vaccine dose increases risk of new resistant strain, Sage reveals","[{'label': 'Negative', 'score': 0.5061474442481995}]"
22,2021-01-23 11:59:55+00:00,RT Have you tested positive for COVID? Avoid exercise for at least 2 weeks after recovery. It may cause inflammation of h...,"[{'label': 'Negative', 'score': 0.6467662453651428}]"
23,2021-01-23 11:59:55+00:00,"RT The Senate must pass COVID relief, confirm cabinet nominees, and run an impeachment trial. If you think that's juggling t...","[{'label': 'Neutral', 'score': 0.7814322710037231}]"
24,2021-01-23 11:59:55+00:00,"RT ""Anger reached a boiling point this week.""

Mongolia's PM resigned a day after protests against his government's #Covid19 co...","[{'label': 'Negative', 'score': 0.8307438492774963}]"
25,2021-01-23 11:59:56+00:00,"RT ""Stay at home""
*Stays at home*
""What the fuck are you doing""
""I-""
""GET BACK TO WORK""
""But-""
""HAVE CHRISTMAS WITH YOUR FUCKI...","[{'label': 'Negative', 'score': 0.7004745006561279}]"
26,2021-01-23 11:59:56+00:00,RT Hello is there a specific reason why you have chosen to ignore ongoing and active role in the spi...,"[{'label': 'Neutral', 'score': 0.5769447684288025}]"
27,2021-01-23 11:59:56+00:00,RT Yep. All about a virus. Definitely NOT about getting children to rely on a digital way of learning so school can be permanentl...,"[{'label': 'Negative', 'score': 0.8365485668182373}]"
28,2021-01-23 11:59:56+00:00,"RT In less than 72 hours, Joe Biden:

--Killed 70,000+ jobs
--Eliminated women's sports
--Invaded Syria
--Left the National Gua...","[{'label': 'Negative', 'score': 0.7062714695930481}]"
29,2021-01-23 11:59:56+00:00,RT Saturday morning motivation excellent start from our President Marco Greco is proud to be a member...,"[{'label': 'Positive', 'score': 0.9823958873748779}]"
30,2021-01-23 11:59:56+00:00,RT #China came as death trap for world and #India came as a messenger to the world. Thank you ji.,"[{'label': 'Neutral', 'score': 0.5218625068664551}]"
31,2021-01-23 11:59:56+00:00,"RT Hey can you have add a ""spreading false information"" button to the reporting options?  Because Covid m...","[{'label': 'Negative', 'score': 0.5243082642555237}]"
32,2021-01-23 11:59:56+00:00,RT So Boris Johnson wants to give every person who's tested positive for COVID PS500 but won't give the NHS staff members a pay ri...,"[{'label': 'Negative', 'score': 0.5922134518623352}]"
33,2021-01-23 11:59:56+00:00,RT The new BC is 'Before Covid',"[{'label': 'Neutral', 'score': 0.9055193662643433}]"
34,2021-01-23 11:59:56+00:00,"RT Three Zimbabwean ministers now dead from Covid.  Although I doubt  you would have heard that on the ABC, as it has shut it'...","[{'label': 'Negative', 'score': 0.7859744429588318}]"
35,2021-01-23 11:59:56+00:00,".@CyrilRamaphosa is the UK Health Secretary right? Does the SA variant of #COVID_19 reduce vaccine efficacy by half? If he is right, why did he tell the public before you did? If he's wrong, what are you doing to set the record straight?","[{'label': 'Negative', 'score': 0.5170462727546692}]"
36,2021-01-23 11:59:56+00:00,"RT So far Joe  you have sent soldiers back into harms way, increased the price of gas, made us dependent on foreign oil agai...","[{'label': 'Negative', 'score': 0.932366132736206}]"
37,2021-01-23 11:59:56+00:00,London Stock Exchange chief hatches PS300m 'COVID-lifeline' float,"[{'label': 'Neutral', 'score': 0.8699386715888977}]"
38,2021-01-23 11:59:56+00:00,"Demonstrations are only allowed in Russia !

Because there there is no ""Covid"" !","[{'label': 'Neutral', 'score': 0.5160976648330688}]"
39,2021-01-23 11:59:56+00:00,RT Have you tested positive for COVID? Avoid exercise for at least 2 weeks after recovery. It may cause inflammation of h...,"[{'label': 'Negative', 'score': 0.6467662453651428}]"
