,full_text
0,police canada actually arrest people stay indoor get middle pandemic boy brother household can not
1,sunday december area england enter tier stay home tap expand poster
2,lol pre covid dumbass
3,little prick
4,shah hold rally thousand people stand cheek jowl wb govt cancel winter session parliament due
5,theory boris johnson coronavirus
6,omfg I m jan fs covid party
7,many people heartbroken hear news evening need clear decisive leadership string empty p
8,year go fuck mate lose good friend suicide I m go thru process lose housecarjob due covid feel like go way
9,brexit trend todaythe common themethe mishandle inept corrupt tory governmenti
10,free ebook due covid many lonely elderly grandmother grandfather grandparent neighbor need new year resolution vaccine give gift love volunteer senior visit forget take one visit one
11,constrain power federal reserve small issue jam thru covid relief bill
12,brb move new zealand covid free uk fuckin mess x x x
13,tell track trace would work tell eat help tell lockdown be not necessary
14,lockdown top
15,sir please postpone cbse board exam till may syllabus complete half due
16,unconscionable evil inhumane evict someone apartment time especially
17,noncontact hand wash covid machine work share vision world support product gain traction include un youth energy hub point wait government incentive intervention little bit
18,we d get starmer lockdown get go least we d know stand think
19,heartbreaking maskup
20,what s actual point change christmas bubble day you re still go to around people covid take day something
21,pain patient personally harm opioid crackdown yeah duh I ve
22,make christmas baby please stay home yet
23,financial fair play rule change lead chaos efl club try prove cut squad value
24,funfactpeople die coronavirus
25,confirm coronavirus case islington rise last week across london rate rise rapidly remember
26,yet nobody surprise incompetence
27,wear mask stop transmission mess suppress people like many other blame one human
28,two rock music endure giant continue protest uks unjust l
29,sunday december area england enter tier stay home tap expand poster
30,critical race theory shamelessly ruthlessly racist
31,wish dear happy birthday remember service amp good work do towards society
32,really want perform crazy want perform badly insane ahhhh ahh corona miss army much
33,summarynot blame covid failurelate march lockdownlate november lockdownfailure protect care home
34,live system people fervently deny downplay coronavirus among first rec
35,wow forget buffet
36,gov lalong test positive
37,london put emergency lockdown uk fight new strain
38,lol covid cause basketball football game saturday overlap
39,amazing people call covid hoax first line vaccine
40,london tier tomorrow be not literally tier tuesday lmao really load nonsense th
41,england be not exactly sod slice country different tier shut people spread virus stop simple really
42,good job mask social distancing work
43,uk prime minister boris johnson say part britain go back lockdown tomorrow newly identify strain covi
44,pcr testingtruthunlike dr h tell complicitmost notably study jaafar et al find th
45,aawaz india news cmashokgahlot india bharat congress pmmodi kanganaranaut mla deshvidesh jnu rahulgandhi delhi lic jaipur rajasthan corona coronavaccine farmer
46,there s another lockdown uk chris kamara
47,sciencefree america you re free kill relative christmas right vaccine arrive arrest
48,january
49,break london much se east england move new tier midnightin area christmas mixing
50,back lockdown boxing day
51,always want phineas ferb kinda summer holiday day one do not want stay home year keep assignment
52,absolute gall say tier bring new strain covid conservative know abou
53,ivanka screen cdc guideline amp make changesoverrule scientistsscientific datum demoralizing spend e
54,do not people understand data india good track record amongst many large country affect covid
55,let guard covid come back bite we
56,husband sister die today find body find daughter die alone home
57,we find collateral damage unavoidable acceptable
58,call ittheyve literally cancel christmasreminder accord official datum hospital bed england
59,emergency use authorization modernas vaccine help bring fast end pandemic learn
60,company pay employee well well try pandemic vs let make sale campaign look like thank store employee make feels spend we
61,u mean biden family idiot sell america china fucking fraudulent president elect wuhan
62,pass urgent covidrelief provide flexibility frontlineworker security family
63,quite yak shaving design print spare part hair trimmer could get haircut lockdown
64,stay home
65,washington gov jay inslee tweet thursday cdc inform us washingtons vaccine allocation cut next weekand state see similar cut can call return plenty shelf
66,live system people fervently deny downplay coronavirus among first rec
67,king apologise nation abysmal performance newspaper pundit recant
68,gop tax scam increase federal debt two benefit go wealthiest
69,basic decency be not consider direct reason lockdown high infection rate rapid spread increase death rate do not see would not consider prior announcement
70,sen say mcconnell senate voting judge today rather vote coronavirus relief
71,here great discussion anything indoors group length time particularly unmasked dangerous
72,nun die inside every week retirement dwelling wisconsin
73,oregon receive full schedule supply pfizerbiontech vaccine dose week december
74,I ve develop new bad habit every time go store do not need get panic buy joey something here todays item
75,build people hope would able christmas actually base fact pandemic should not weird obsession sadiq khan focus get property right councillor
76,base medical guidance receive do not think I m deserve anyone else wa
77,since new announcement back lock christmas cancel fuck fuck fuck fuck bollock
78,icymi fda say participant pfizer covid vaccine trial die
79,let we remember come close rule class brag get vaccine debate whether
80,sweet jesus hockey skate respond you re catch try give wrong doctor first inoculat
81,well finally going meet good mate north wales have not see since march socially distance outdoors confab amp get xmas prezzie much fuck covid fuck useless government
82,double take photo
83,democrats constantly talk evil fucking turtle obsession fucking people protect precious company keep life support he s one standing way stimulus bill never understand
84,offer new treatment highrisk patient changingwhatsp
85,good look manage wear mask see difficult
86,vaccination superfluous chinese virus would slain immune
87,I m student start petition support children education whose one parent die due need support get impetus link petition
88,modernas vaccine worksmoderna develop mrna coronavirus vaccine know clinical trial demon
89,make sure do not entertain representation member fo
90,sunday december area england enter tier stay home tap expand poster
91,ny times argument covid vaccine distribute base race pure racism argue young
92,someone mention new strain transmissible child would explain many previous area see case rise lockdown school remain open throughout
93,absolutely
94,right thing do not matter christmas welsh live important pathetic selfishness
95,nothing change could billion life save deal hour republicans still insist
96,cause that s racism
97,absolutely love absolutely beautifulcomment people receive gift set
98,mr drakeford include beloved garden centre close lockdown ask friend jeremy corbyn
99,write xmas film christmas eve start snow science lab notice something strange r
100,good piece china feel strong ever essentially stop united state
101,amazing people call covid hoax first line vaccine
102,horror canadas pandemic policy choice two headline
103,do not make want vote give america senate deliver relief struggle covid time
104,guarantee desantis will not take action variant reach florida cause interested make sure spreadsdeathsantis florida
105,pandemic you all get close people line store
106,available good diy retailer acme dunkyerhead bespoke headsize bucket fill sand deny pandemicenjoy
107,I m everything covid relate do not wanna hear anymore
108,fully behind restriction know lockdown necessary fact welcome however punish key worker people work christmas day keep country go choose christmas day seem bit cruel
109,position give ron johnson want clever pragmatic presidentelect scream rooftop rack good gop critic
110,london put emergency lockdown uk fight new strain bloomberg
111,public health england phe say december case new variant identify predominantl
112,I m remotely irk I m unable travel spend christmas family consistent cdc th
113,two week ago put london tier spite available evidence
114,coronavirus someone who s vaccinate say vaccine bin people turn appointment wtf
115,main aim tax law generate revenue nation build severe covid pendamicthere
116,country lose american every second disease cause coronavirus emerge last yearevery time listen bing crosbys white christmas five people die virus beginning end song
117,since thanksgiving count currently hospitalize covid patient usa increase interestingly
118,agree president biden abolish trump space force use money provide covid relief p
119,what d expect people want gather day goddamn pandemic
120,awful wales put full lockdown hour notice
121,heres clip thurs say I d try work week case go fast
122,last week classroom kid know full well there s new covid strain that s
123,get thousand unhygienic illegal travel france uk put thousand unhygienic illegal hotel idiot want we move unhygienic illegal selfcatere home around uk uk lockdown
124,close one lane whole damn year traffic greatly diminish least month due pandemic you all still be not do ever tell you all hate kentucky add you all keep choose mitch mcconnell throw whole state away
125,say need react swiftly new strain virus apparently around since september tell we do not need lockdown eventually november
126,mitch mcconnell traitor country get vaccine willfully fail protect we
127,imagine give people hour notice week christmas they re go full lockdown joker
128,magic new mutant strain pop weekend christmas great reset cult cance
129,introduce barstool fundif small business need help stay business covid email
130,decorate christmas tree soap celebrate lifesaving power year we ve give soap people part coronavirus response people can not wash hand home soapport work
131,hate christmas holiday want stay school school safedure lockdown spring child day turn childline experience abuse amp neglect child suffer christmas childline
132,nothing change could billion life save deal hour republicans still insist
133,praise black northland spectral forevermore
134,hospital coronavirus patient shake hand everybody prime minister say march
135,pandemic need support partnership ever learn become member support lifesaving program httpstcoatfnutsyud
136,pandemic leave mark eat drinking habit accord international food information council
137,british pm johnson say tough set restriction put place sunday london uks
138,gop tax scam increase federal debt two benefit go wealthiest
139,pandemic you all get close people line store
140,united states average new coronavirus case per day high sevenday rolling average since p
141,vice president mike pence leaders house senate receive first dose vaccine friday try reassure american public shoot
142,mouthy there s entire country attack christianity
