,created_at,full_text,sentiment_score
0,2020-12-19 00:59:54+00:00,"During the pandemic, many consigned the better angels of their nature to ignoble storage","[{'label': 'Negative', 'score': 0.7507528066635132}]"
1,2020-12-19 00:59:55+00:00,RT So the vaccine is what it takes for you guys to stay home? Looool you can't make this up,"[{'label': 'Negative', 'score': 0.737348735332489}]"
2,2020-12-19 00:59:55+00:00,"RT Atlanta is completely unaware of the pandemic 

https://t.co/mHkyYTtQp0","[{'label': 'Neutral', 'score': 0.4940338134765625}]"
3,2020-12-19 00:59:55+00:00,RT So the vaccine is what it takes for you guys to stay home? Looool you can't make this up,"[{'label': 'Negative', 'score': 0.737348735332489}]"
4,2020-12-19 00:59:55+00:00,RT 'Impeachment: American Crime Story' set shut down due to COVID-19,"[{'label': 'Negative', 'score': 0.5719833970069885}]"
5,2020-12-19 00:59:55+00:00,"RT Pay people to stay home. 

$1200 a month until we get get covid under control. Every small business should be granted a...","[{'label': 'Neutral', 'score': 0.7212243676185608}]"
6,2020-12-19 00:59:55+00:00,"RT 3rd case of anaphylaxis in AK!

CNN NORMALIZES IT

""It's not surprising that there have been reports of anaphylaxis associ...","[{'label': 'Neutral', 'score': 0.7319309711456299}]"
7,2020-12-19 00:59:55+00:00,"RT Today's dose of ""why the hell do we let this evil happen"" comes from 

""Troops taking holiday leave will b...","[{'label': 'Negative', 'score': 0.8233267068862915}]"
8,2020-12-19 00:59:55+00:00,RT This is absolutely mind-blowing: 1 in 100 Americans have tested positive for coronavirus in the last two weeks.,"[{'label': 'Neutral', 'score': 0.4400816261768341}]"
9,2020-12-19 00:59:55+00:00,"RT Let us remember that as 2020 came to a close, the ruling class bragged about getting their vaccines while debating whether...","[{'label': 'Neutral', 'score': 0.8210718631744385}]"
10,2020-12-19 00:59:55+00:00,RT Stanford's reputation has taken a serious hit in the pandemic.,"[{'label': 'Negative', 'score': 0.8512775301933289}]"
11,2020-12-19 00:59:55+00:00,RT i had to do a double take on this photo,"[{'label': 'Neutral', 'score': 0.547785758972168}]"
12,2020-12-19 00:59:55+00:00,"RT BREAKING: Fox News is spreading dangerous lies about Covid. They're going to get people killed.

Video by Really Ameri...","[{'label': 'Negative', 'score': 0.9006121754646301}]"
13,2020-12-19 00:59:55+00:00,"RT CORONAVIRUS LATEST: As the FDA weighs authorizing Moderna's vaccine for emergency use, VP Pence and Speaker Pelosi rece...","[{'label': 'Neutral', 'score': 0.9454336762428284}]"
14,2020-12-19 00:59:55+00:00,RT We just announced that the FDA has authorized the Moderna COVID-19 Vaccine in the U.S. for emergency use to prevent COVID-1...,"[{'label': 'Neutral', 'score': 0.7488158345222473}]"
15,2020-12-19 00:59:55+00:00,AMA lifted the ban on Hydroxychloroquine for Covid in October.  It does work.,"[{'label': 'Positive', 'score': 0.5512412786483765}]"
16,2020-12-19 00:59:55+00:00,"L.A. May Issue Countywide Emergency Order, Strict Measures, Says Mayor - Deadline #Cancelrent","[{'label': 'Neutral', 'score': 0.9335471391677856}]"
17,2020-12-19 00:59:55+00:00,RT We just announced that the FDA has authorized the Moderna COVID-19 Vaccine in the U.S. for emergency use to prevent COVID-1...,"[{'label': 'Neutral', 'score': 0.7488158345222473}]"
18,2020-12-19 00:59:55+00:00,"RT I know this has been yet another tough week for many Albertans. A difficult week in a difficult year.
However, we are sta...","[{'label': 'Negative', 'score': 0.7743741273880005}]"
19,2020-12-19 00:59:55+00:00,RT JUST IN: The FDA has authorized Moderna's Covid-19 vaccine for emergency use in the United States,"[{'label': 'Neutral', 'score': 0.8854115605354309}]"
20,2020-12-19 00:59:55+00:00,RT #BREAKING FDA authorizes emergency use of Moderna vaccine for COVID-19; shipment of 5.9 million doses to begin next week,"[{'label': 'Neutral', 'score': 0.8645028471946716}]"
21,2020-12-19 00:59:55+00:00,"RT BREAKING: The FDA has granted emergency authorization to Moderna's coronavirus vaccine, days after it approved Pfizer's shot....","[{'label': 'Neutral', 'score': 0.8815014958381653}]"
22,2020-12-19 00:59:55+00:00,Why don't Republicans care about Americans?,"[{'label': 'Negative', 'score': 0.9014433026313782}]"
23,2020-12-19 00:59:55+00:00,RT On at 10 (20)tonight. I've learned senior government scientists are now all but convinced increasing  COVID rat...,"[{'label': 'Neutral', 'score': 0.7240185737609863}]"
24,2020-12-19 00:59:56+00:00,"RT BREAKING: The U.S. has cleared a second COVID-19 vaccine, adding Moderna shots to the fight against a worsening pandemic","[{'label': 'Neutral', 'score': 0.8046587705612183}]"
25,2020-12-19 00:59:56+00:00,"RT Also to be clear, here are just SOME of the items Republicans are fighting tooth and nail against in the middle of a pandemic:

-...","[{'label': 'Negative', 'score': 0.5396451354026794}]"
26,2020-12-19 00:59:56+00:00,RT I am headed to the Senate floor now to ask for a vote on direct #covid relief for every working family in need,"[{'label': 'Neutral', 'score': 0.7995091676712036}]"
27,2020-12-19 00:59:56+00:00,"RT Breaking - NSW northern beaches going back into COVID restrictions around only leaving home for essential purposes

NSW rec...","[{'label': 'Neutral', 'score': 0.7882928252220154}]"
28,2020-12-19 00:59:56+00:00,RT Pandemic Profiteers Kelly Loeffler and David Perdue don't think the laws apply to them. So they break them with impuni...,"[{'label': 'Negative', 'score': 0.8634502291679382}]"
29,2020-12-19 00:59:56+00:00,"RT During the fires, helped deliver necessities to those trapped and firefighters. During COVID, she's helped people...","[{'label': 'Neutral', 'score': 0.7276685237884521}]"
30,2020-12-19 00:59:56+00:00,"RT Last Christmas: sat around abc24 watching bushfire updates
This Christmas: sat around abc24 watching covid updates","[{'label': 'Neutral', 'score': 0.7475136518478394}]"
31,2020-12-19 00:59:56+00:00,"South Africa's second coronavirus wave is fueled by a new strain, teen 'rage festivals' - The Washington Post","[{'label': 'Negative', 'score': 0.5443935394287109}]"
32,2020-12-19 00:59:56+00:00,RT We live in a system where the people who most fervently denied and downplayed the coronavirus are among the first to rec...,"[{'label': 'Negative', 'score': 0.8830636739730835}]"
33,2020-12-19 00:59:56+00:00,RT i had to do a double take on this photo,"[{'label': 'Neutral', 'score': 0.547785758972168}]"
34,2020-12-19 00:59:56+00:00,"To deliberately be denied of treatment, screening because of a ""fear"" of Covid. I am sure they are justifying this in their minds ...cause this happens elsewhere..

equal world and all.

Are you beginning to see? 

We are to LOWER our expectations 

https://t.co/IWTNsPDcwf","[{'label': 'Negative', 'score': 0.7155553102493286}]"
35,2020-12-19 00:59:56+00:00,RT Surgeon General fears too much COVID focus distracts from fighting other ailments | Just The News,"[{'label': 'Neutral', 'score': 0.5831282138824463}]"
36,2020-12-19 00:59:56+00:00,Wondering what happened to the Red Cross ship that went to New York in the beginning of the pandemic? Can't it go to LA?,"[{'label': 'Neutral', 'score': 0.5337548851966858}]"
37,2020-12-19 00:59:56+00:00,RT So the vaccine is what it takes for you guys to stay home? Looool you can't make this up,"[{'label': 'Negative', 'score': 0.737348735332489}]"
38,2020-12-19 00:59:56+00:00,RT We live in a system where the people who most fervently denied and downplayed the coronavirus are among the first to rec...,"[{'label': 'Negative', 'score': 0.8830636739730835}]"
39,2020-12-19 00:59:56+00:00,you've had covid babe,"[{'label': 'Neutral', 'score': 0.6764453053474426}]"
40,2020-12-19 00:59:56+00:00,RT We live in a system where the people who most fervently denied and downplayed the coronavirus are among the first to rec...,"[{'label': 'Negative', 'score': 0.8830636739730835}]"
41,2020-12-19 00:59:56+00:00,"RT 1 month ago my aunt/godmother found a lump. 2 weeks ago she was diagnosed with stage 4 breast cancer, spreading into t...","[{'label': 'Negative', 'score': 0.6312102675437927}]"
42,2020-12-19 00:59:56+00:00,Covid-19: Fake 'immunity booster' found on sale in London shops,"[{'label': 'Negative', 'score': 0.6727060079574585}]"
43,2020-12-19 00:59:56+00:00,"RT When the pandemic is over, and we get back to our lives, there will be millions of dogs wondering what they did wrong.","[{'label': 'Negative', 'score': 0.7314333319664001}]"
44,2020-12-19 00:59:56+00:00,RT What if you have to stay at home for another couple of months? Become a signed author on Readict and get paid upfront. Keep c...,"[{'label': 'Neutral', 'score': 0.9151752591133118}]"
45,2020-12-19 00:59:56+00:00,"RT One in every five state and federal prisoners in the United States has tested positive for the coronavirus, a rate more than four t...","[{'label': 'Neutral', 'score': 0.5099223852157593}]"
46,2020-12-19 00:59:56+00:00,Not me,"[{'label': 'Neutral', 'score': 0.6296810507774353}]"
47,2020-12-19 00:59:57+00:00,"Back is so sore from shoveling, could use a planet fitness hydrobed massage currently  or everyday 

Miss the PF routine a lil bit  tan, workout n cry at the same time(jkjk),  massage, shower
 
Covid 19 go away never come back any other day. And so it is ","[{'label': 'Negative', 'score': 0.7821111083030701}]"
48,2020-12-19 00:59:57+00:00,RT JUST IN: FDA authorizes Moderna's Covid-19 vaccine for emergency use in the U.S.,"[{'label': 'Neutral', 'score': 0.8900312781333923}]"
49,2020-12-19 00:59:57+00:00,RT Would not put it past him!,"[{'label': 'Positive', 'score': 0.5461363792419434}]"
50,2020-12-19 00:59:57+00:00,"RT India's indigenous coronavirus vaccine 'Covaxin' shows robust immune response in its 1st phase clinical trials
https://t...","[{'label': 'Neutral', 'score': 0.5257657766342163}]"
51,2020-12-19 00:59:57+00:00,I think I'm getting fired for long Covid. Any advice?,"[{'label': 'Negative', 'score': 0.8585590720176697}]"
52,2020-12-19 00:59:57+00:00," COVID-19 Risk Dial Remains in Red 

@LNKhealth Director Pat Lopez said most indicators are showing improvement, but not enough to move #LNK out of the red position. 

https://t.co/wjqyfPkLlF","[{'label': 'Neutral', 'score': 0.7408779859542847}]"
