,created_at,full_text,sentiment_score
0,2020-12-19 13:59:54+00:00,".@chicago do you know that since 1996 the City of Chicago .@chicagosmayor issued 54.5 million tickets for 2.8 Billion dollars and 1.8 billion in outstanding debt? Source ProPublica

Do you know that the City of Chicago continues the assault on drivers during the pandemic?","[{'label': 'Negative', 'score': 0.5557442903518677}]"
1,2020-12-19 13:59:54+00:00,"RT Also to be clear, here are just SOME of the items Republicans are fighting tooth and nail against in the middle of a pandemic:

-...","[{'label': 'Negative', 'score': 0.5396451354026794}]"
2,2020-12-19 13:59:55+00:00,"Oxidants demand G6PD to overcome (&amp; G6PD is vital part of innate immune system of each cell) - so depletion can cause a wide range of reactions (including all the worst now w/COVID19) In 2013, my mom suddenly had all the same reactions as worst Covid today","[{'label': 'Negative', 'score': 0.5961645245552063}]"
3,2020-12-19 13:59:55+00:00,"But ppl actually in China, who were here at the time, know the Party was caught off guard with Covid. Outside of Wuhan I mean. It was the ppl who closed their villages, put up barricades, closed roads and imposed lockdown. It was volunteers manning the temp check stations...","[{'label': 'Negative', 'score': 0.5277642011642456}]"
4,2020-12-19 13:59:55+00:00,RT We live in a system where the people who most fervently denied and downplayed the coronavirus are among the first to rec...,"[{'label': 'Negative', 'score': 0.8830636739730835}]"
5,2020-12-19 13:59:55+00:00,"RT COVID SYMPTOMS
The message needs to get out that the symptoms mentioned are not always present.
Many (positive) people I k...","[{'label': 'Neutral', 'score': 0.6606241464614868}]"
6,2020-12-19 13:59:55+00:00,"RT Good morning my 2 followers,

Isn't it interesting how the mainstream media fed us the narrative: ""The United States is rec...","[{'label': 'Neutral', 'score': 0.7691079378128052}]"
7,2020-12-19 13:59:55+00:00,RT TUCKER: Ideologues at the CDC have decided the elderly should not be at the front of the [vaccine] line. The center's adv...,"[{'label': 'Negative', 'score': 0.6756471395492554}]"
8,2020-12-19 13:59:55+00:00,"Lest we forget how we got into this Covid nightmare. Wrong then, wrong every step of the way, wrong again now. Cancel the Christmas concessions, please. The virus isn't taking a festive break from infecting and killing people. #followthescience","[{'label': 'Negative', 'score': 0.9303756952285767}]"
9,2020-12-19 13:59:55+00:00,"Rotherham United's fixture with Derby County has been postponed due to a positive Covid-19 test. 

#rufc #dcfc 
https://t.co/nPpjiNfVPt","[{'label': 'Neutral', 'score': 0.5820980072021484}]"
