,created_at,full_text,sentiment_score
0,2020-12-25 18:59:54+00:00,"RT A timeless pandemic poem... Stay the F home by 

Now technically I'm not a doctor
But motherf**ckers listen...","[{'label': 'Negative', 'score': 0.45189493894577026}]"
1,2020-12-25 18:59:55+00:00,"RT does christmas not feel like christmas because:

a) depression
b) pandemic
c) you're no longer a child
d) all of the abo...","[{'label': 'Negative', 'score': 0.6399226188659668}]"
2,2020-12-25 18:59:55+00:00,"RT Merry Christmas. Christmas is often shit and it's fine to feel that way. Pandemic Christmas? Completely fucked. Survive it,...","[{'label': 'Negative', 'score': 0.8992481827735901}]"
3,2020-12-25 18:59:55+00:00,COVID-19 severity affected by proportion of antibodies targeting crucial viral protein - COVID-19 antibodies preferentially target a different part of the virus in mild cases of COVID-19 than they ... #NewsAndInformation LIVING STRONG TELEVISION NETWORK,"[{'label': 'Neutral', 'score': 0.7902324199676514}]"
4,2020-12-25 18:59:55+00:00,"And that's my lot - thank you all so much for joining in. A ridiculous amount of questions asked, and very sorry if I didn't get to your one.

I do hope it made your lockdown Xmas that little bit brighter, as that was the idea behind doing it!","[{'label': 'Positive', 'score': 0.9516894817352295}]"
5,2020-12-25 18:59:55+00:00,RT Jesus testing positive for Covid on Christmas day sums up 2020 really.,"[{'label': 'Negative', 'score': 0.4943910539150238}]"
6,2020-12-25 18:59:55+00:00,"RT A timeless pandemic poem... Stay the F home by 

Now technically I'm not a doctor
But motherf**ckers listen...","[{'label': 'Negative', 'score': 0.45189493894577026}]"
7,2020-12-25 18:59:55+00:00,"It makes perfect sense if the target was a sinking bar due to covid closures. Send a message and get insurance without any intent to harm human life. 

People are being forced into DESPERATE situations.","[{'label': 'Negative', 'score': 0.8052182793617249}]"
8,2020-12-25 18:59:55+00:00,"RT Peter Wehner: ""Given Trump's psychological profile, it was inevitable that when he felt the walls of reality close in on...","[{'label': 'Neutral', 'score': 0.6737443804740906}]"
9,2020-12-25 18:59:55+00:00,RT Fuck covid I miss the nice drunk girls in the bathroom,"[{'label': 'Negative', 'score': 0.9000434875488281}]"
10,2020-12-25 18:59:56+00:00,"RT does christmas not feel like christmas because:

a) depression
b) pandemic
c) you're no longer a child
d) all of the abo...","[{'label': 'Negative', 'score': 0.6399226188659668}]"
11,2020-12-25 18:59:56+00:00,god i feel so alone that i dont know were to start got test done for covid19 and found out i have it were do i start my girl sick now,"[{'label': 'Negative', 'score': 0.9223501682281494}]"
12,2020-12-25 18:59:56+00:00,RT travelled in a pandemic to eat beans,"[{'label': 'Negative', 'score': 0.6836221814155579}]"
13,2020-12-25 18:59:56+00:00,"Dear Bro &amp; Sis, Please TRY to permanently QUIT Smoking, Alcohol, Drug, PORN, Premarital Sex and Extramarital Affairs ASAP.

Thanks and Regards
Your mad &amp; deranged bro

P.S.  Dear GOD/ALLAH/SHIV, This is the only vaccine for coronavirus that you have suggested to me earlier ????","[{'label': 'Negative', 'score': 0.5778107643127441}]"
14,2020-12-25 18:59:56+00:00,RT Gov. DeSantis communications' director deactivated his Twitter account after after he posted a tweet that suggested pho...,"[{'label': 'Neutral', 'score': 0.551821231842041}]"
15,2020-12-25 18:59:56+00:00,"RT If a child in your life is worried that #SantaClaus  might not be able to travel and deliver presents  due to #COVID19, Dr","[{'label': 'Neutral', 'score': 0.5965560078620911}]"
16,2020-12-25 18:59:56+00:00,"RT ""The US will require airline passengers coming from the UK to test negative for coronavirus before flying, the CDC announce...","[{'label': 'Neutral', 'score': 0.8134298920631409}]"
17,2020-12-25 18:59:56+00:00," Warning of the Awaited Mahdi from an asteroid bomb of Qetran by which Allah will strike the United States of America..

13-10-2018m
Imam Nasser Muhammad Al-Yemeni
https://t.co/4PND10nNIR

#PlanetSaqarNibiruPlanetX

Vaccine
#COVID19","[{'label': 'Neutral', 'score': 0.572107195854187}]"
18,2020-12-25 18:59:56+00:00,Thank you for sharing this...,"[{'label': 'Positive', 'score': 0.9290048480033875}]"
19,2020-12-25 18:59:56+00:00,RT Each of these 3 healthy habits adds a layer of protection against #COVID19: #WearAMask over your mouth and nose. Stay at least...,"[{'label': 'Positive', 'score': 0.5706170797348022}]"
20,2020-12-25 18:59:56+00:00,"RT Black people are still being mistreated by the healthcare system, even those who WORK WITHIN the system. 

RIP Dr Susan M...","[{'label': 'Negative', 'score': 0.8812409043312073}]"
21,2020-12-25 18:59:56+00:00,"RT does christmas not feel like christmas because:

a) depression
b) pandemic
c) you're no longer a child
d) all of the abo...","[{'label': 'Negative', 'score': 0.6399226188659668}]"
22,2020-12-25 18:59:56+00:00,"I will do however feel it's my fault, I was under impression that gift accounts don't expire, had stressful year that I forgot about it but as I have covid and bed bound I'd thought I'd watch, but discovered it's expired and I haven't even watched a class :(","[{'label': 'Negative', 'score': 0.8650164604187012}]"
23,2020-12-25 18:59:56+00:00,COVID-19???,"[{'label': 'Neutral', 'score': 0.7654582262039185}]"
