,created_at,full_text,sentiment_score
0,2020-12-23 01:59:54+00:00,RT .@realDonaldTrump demanding rewrite of massive Covid relief bill to raise stimulus from 600$ a person to 2000$ &amp; elimi...,"[{'label': 'Neutral', 'score': 0.740658164024353}]"
1,2020-12-23 01:59:54+00:00,"RT Pakistan, Ukraine, Egypt, Venezuela (and probably other FOREIGN nations) are in the UNITED STATES COVID stimulus bill...","[{'label': 'Neutral', 'score': 0.8764052987098694}]"
2,2020-12-23 01:59:55+00:00,RT Nah tell Tom Brady take it,"[{'label': 'Neutral', 'score': 0.7725808024406433}]"
3,2020-12-23 01:59:55+00:00,RT The irony:  is conflating the omnibus (normal Govt spending that went through committee) with the Covid...,"[{'label': 'Negative', 'score': 0.6551666259765625}]"
4,2020-12-23 01:59:55+00:00,"RT JUST IN: President Donald Trump set to veto the Covid relief bill, reports.","[{'label': 'Negative', 'score': 0.7013818025588989}]"
5,2020-12-23 01:59:55+00:00,They combined the COVID relief bill with the Continuing Resolution to keep funding the federal government.  The funding Trump was complaining about was part of the CR,"[{'label': 'Neutral', 'score': 0.7383363246917725}]"
6,2020-12-23 01:59:55+00:00,RT .@RealDonaldTrump threatens to veto the COVID relief bill for what he deemed a paltry amount of direct relief and inclusion...,"[{'label': 'Negative', 'score': 0.8220661282539368}]"
7,2020-12-23 01:59:55+00:00,Damn.,"[{'label': 'Negative', 'score': 0.672446072101593}]"
8,2020-12-23 01:59:55+00:00,RT It's unconscionable that there are families worried over the holidays that they'll be evicted next month. Extending the ev...,"[{'label': 'Negative', 'score': 0.9062923789024353}]"
9,2020-12-23 01:59:55+00:00,RT Hey ANTIFA and Black Lives Matter-- maybe instead of sending your foot soldiers to go after innocent small business owners...,"[{'label': 'Negative', 'score': 0.8657730221748352}]"
10,2020-12-23 01:59:55+00:00,RT I've been Covid free this entire pandemic. Thank you God ,"[{'label': 'Positive', 'score': 0.9637571573257446}]"
11,2020-12-23 01:59:55+00:00,"Trump no longer governs, just plays golf btw traitorous acts.  
Now he won't sign the COVID bill.

The GOP could've removed him. But they've stood by and supported his sedition.

Hey GA! You can remove #MoscowMitch 
Give us a government that actually works. 

#VoteBlueGA","[{'label': 'Negative', 'score': 0.866118848323822}]"
12,2020-12-23 01:59:55+00:00,"RT So $1,200 in Trump tax cuts is crumbs, but $600 in covid stimulus is significant, according to Pelosi?","[{'label': 'Neutral', 'score': 0.616817831993103}]"
13,2020-12-23 01:59:55+00:00,"How about a headstone? The Donald J. Trump Memorial COVID-19 Mass Grave.

Yeah, I'm okay with that.
@realDonaldTrump","[{'label': 'Neutral', 'score': 0.714873194694519}]"
14,2020-12-23 01:59:55+00:00,"Covid Safety Marshall PSMS Ahmed Ventura engaged with the motorists coming in and out in the Municipality at Sumabsab Bridge Sitio Manaois Brgy. Poblacion, Lagayan Abra regarding Municipal Traffic Ordinance, anti-terrorism, public safey measures and CoViD19 prevention tips.","[{'label': 'Neutral', 'score': 0.922447144985199}]"
