,created_at,full_text,sentiment_score
0,2022-01-25 05:59:54+00:00,"""As much as possible, in environments where you're not distancing, good practice is to wear a mask,"" Prime Minister Jacinda Ardern said at her post-Cabinet press conference on Tuesday. 

I've screenshot this, should anyone question me. I'm a natural at good at distancing,","{'neg': 0.05, 'neu': 0.837, 'pos': 0.113, 'compound': 0.4577}"
1,2022-01-25 05:59:54+00:00,This is about more than the vaccine mandate. It is not for any political party to grand stand.,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.6908}"
2,2022-01-25 05:59:55+00:00,RT It seems Long Covid may have found its biomarkers. Persistent inflammation and depletion of blood Naive lymphocytes. h...,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.2732}"
3,2022-01-25 05:59:55+00:00,"RT If the non-vaccinated cause delays in Healthcare...how did we have 2-year waiting lists before Covid?
#ableg","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4,2022-01-25 05:59:55+00:00,"RT Why haven't we let doctors be doctors?
Dr. Paul Marik's experience treating Covid-19 patients is heartbreaking.","{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.4588}"
5,2022-01-25 05:59:55+00:00,"""We are pleased that the Malaysian government recognizes Avigan(r) as an essential treatment option for COVID-19,"" said Dr. Alessandro Gadotti, CEO of Cellvera.

Read more:

https://t.co/oGdzYtOiTr

#covid #antiviral #cellvera","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4404}"
6,2022-01-25 05:59:55+00:00,RT The CDC monkey story doesn't sit right with me. We not getting the whole truth and nothing but the truth.,"{'neg': 0.106, 'neu': 0.823, 'pos': 0.071, 'compound': -0.2006}"
7,2022-01-25 05:59:55+00:00,"RT ""treasure member Yoshi will also be self-quarantined and treated at home as a result of the COVID-19 PCR test confirmed posit...","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.296}"
8,2022-01-25 05:59:55+00:00,"RT From team everyone is so sensitive about covid, comes 'my feelings are hurt.'","{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.5267}"
9,2022-01-25 05:59:55+00:00,"RT We all, the students of class 10 &amp; 12 of mp board demanded to to #postponempboardexams2022...","{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.2263}"
10,2022-01-25 05:59:55+00:00,"Looks like shelves are pretty full. End of the day, PRIOR to covid shelves were sometimes sparse. Great sales equal sparse. We have plenty of food in Canada 

**And even when Harper was in office shelves at Safeway were sometimes empty. Where were the whiney trucker convoys then?","{'neg': 0.072, 'neu': 0.756, 'pos': 0.172, 'compound': 0.7717}"
11,2022-01-25 05:59:55+00:00,"If the pandemic strategy of vaccinating only ourselves in USA was a military strategy, it would be the Maginot Line. We need to make vaccine accessible everywhere, particularly in areas w high HIV prevalence.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
