,full_text
0,year old great grand son inpatient survive december child vaccinatedage disabled protect bipartisan herd immunityso disappoint expect change eugenicscrimesagainsthumanity
1,ppl keep tell we live covid that s fine also remove simple protective measure like mask ventilation pretend that s way
2,anbilmahesh narendramodi closetnschool student also get infect covidwe also humanslive important examsplease shut school soon possible
3,icymi twitter ban personal account rep marjorie taylor greene multiple violation misinformation policyhttpstcoaaiovjccmk
4,hope brave doctor ok hope report open debate much need uturn mandate nhs staffim fearful tho doctor declare unvaxxed public eye report week ill covid would not surprise
5,cdc director find encourage largely already unwell die covid signal
6,right find another local covid case close I ve come lockdown since march try
7,we d like give huge shout thousand thousand scientific laboratory staff across nhsmany
8,mother wife die whole world feel like came crash stop regardl
9,I m consultant anaesthesia amp intensive care medicine I m vaccinate family amp friend sin
10,closetnschool mkstalin udhaystalin anbilmahesh dear tn government lot
11,closetnschool mkstalin sirin concern rise covid case tam
12,covid case increase rapidly tnit dangerous open school school student yet fully v
13,year siege people tigray ethiopia keep face drone attack latest reportedly kill
14,jacob rees mogg want cut taxis rich boris johnson want cut healthcare poor
15,purchase ya mask def steal wage shit
16,desperate beyond desperate pandemic go massive smokescreen abysmal record government
17,call omicron mild possible may less lethal deltais like call jeff bezos poor
18,we ve put enough delay pandemic degree delay cus adamant behaviour ignou
19,first vaccine do not work musttake second vaccine do not work musttake third vaccine say worksbut israel amp france say do not work citizen force take vaccinestill worry
20,end pandemic illusion
21,I ve never terrible experience perhaps covid one even top
22,vishal kotian test positive fir coronapublic winner umar riaz
23,vishalkotian reenter wild card week test positive covid big
24,call omicron mild possible may less lethal deltais like call jeff bezos poor
25,center disease control prevention
26,covid thousand antilockdown protester take street glasgow via
27,trent miss register suspect positive covid test shortly chelsea expect return training
28,fda suggest race decide factor whether someone high risk therefore qualify
29,many affect become homeless
30,day covid isolation trudge itfeele much appreciation gratitude scientist
31,specimen india billion people
32,place hide vaccine passport be not allow expire january agenda
33,call start hospital bed hospital get fullalso many many doctor nurse amp frontline heath w
34,researcher university cyprus discover new strain combination delta omicro
35,msg ayurvedic hair care combo blend unique herb use treat baldnessdandruffdrynessmake h
36,national lockdown nofew state cluster lockdown yesaskrob
37,noticed lick I m laugh seriously though heck going go people mind see people eye can not allow logic tempt think anything vax amplockdown vax amplockdown
38,lockdown koodaloor
39,ignoustudentswantopenbookexam ignou consider alternative option conduct exam apart traditional
40,double check serious earth government think bad enough pay people properly
41,university suppose bastion critical thinking reason logic covid policy ado
42,covid even fit way would got bench go to rely bobby afcon
43,evil chain coronavirus ephesians struggle flesh blood ruler authority prince dark world evil spirit heavenly place
44,will not hear say except childish glee bad type brexiter brexit hurt eu though nowhere
45,stop make excuse lazy man make frontline worker wife shovel snow i d disgusted man spend hour work covid ward come home driveway spouse could clear anticipate he d tired
46,test positivity rate bengaluru stay around case increase todayan increase yesterday
47,happy stop vaccination programme old people die covid that s price prepare pay that s clear enough
48,closetnschools anbilmahesh cmotamilnaduplease sir corona peak
49,vaccination gabbar budhal district rajouri officeoflgjandk mohfwindia dmrajouri
50,do not mention day
51,hide epidemic take life united states victim die due overdose one dr
52,wear mask know who s town right maskup covidiot
53,closetnschools anbilmahesh mkstalin subramanianma udhaystalin honourable governmen
54,closetnschools anbilmahesh cmotamilnaduplease sir corona peak
55,pay rise mps wowthey hope doctor nurse school staff bus driver supermarket
56,wapo confirm idiot
57,ohio solicitor general oppose president joe bidens vaccine mandate supreme court participate oral
58,that s right baby sound
59,labour talk tax rise corporation good big shift labour propose shift cost pandemic onto winner profit uk record level goodbut need address crisis raise taxis rich cut cost rest
60,covid deathsdelaying lockdownsmisse cobra meetingscare home abandonedworldbeate test amp trac
61,bbcnew would not easier visualise death show instead kid amp young healthy people
62,since covid case increase day day request either postpone exam conduct online mode
63,closetnschools anbilmahesh cmotamilnaduplease sir corona peak
64,fda month year request release document relate licensing pfizer
65,omicron change know take deep
66,mantracurespandemicin state various mutant covid see sanjeevani mantra prevent cure
67,learn live covidprofessor christina pagel say learning pretend
68,canada trudeau manipulate citizen view depict non compliant less un
69,end mass jab live covid say exhead vaccine taskforce
70,want tho
71,plz agar jis area covid ke kam case h waha health department ko satark kareplz sare school na band kare
72,university suppose bastion critical thinking reason logic covid policy ado
73,husband come pay say covidfor realthank
74,suppose get together today dilsaid come maybe couple weeksi really look forward see everyone never even meet little oneshe diabetes amp
75,intensive care doctor vaccinate wife teenage child know
76,feel like really need see
77,damn temp agency go much harm ltc
78,orangeman still power dems would anti vaxxer
79,reveal secret backlog covid pcr pillar test week affect care home prison
80,small update cypriot deltacron sequence report several large medium outlet look quite clearly contaminat
81,philadelphia teacher demand switch virtual learning case skyrocketedsafety teacher closetheschools
82,number strategic facility kazakhstan guard russiale military alliance amid deadly
83,fair johnson there s least one commitment he s keep death
84,anbilmahesh narendramodi closetnschool student also get infect
85,provaccinesi vaccinatedi vaccine mandate vaccine passport immoral base
86,number patient critical care england bed moment low four year lead
87,painfully thick
88,live covid code let thousand thousand people die needlessly covid
89,researcher show could fully adapt human fatally infect mouse wreak respiratory havoc af
90,covid kid shift last night range week old year old young vaccinat
91,important announcement present covid situation avoid physical contact may report directly voice c
92,today saidthe overwhelming number death occur people least comorbiditie
93,report like rule rather exception gtto johnsonout johnsonoutnow j
94,esha gupta test positive
95,think go take shake effect bout covid include lengthy hospital stay pound weight loss score game year ability still
96,wholeheartedly agree colleague impact virus child worry
97,infection surge due omicron variant physician urge people ditch cloth face mask instead r
98,union health minister mansukh mandaviya interact state health minister tomorrow situation govt source
99,anbilmahesh narendramodi closetnschool student also get infect
100,live covid wear mask make sure nhs be not overwhelm temporarily lock public hospital
101,call omicron mild possible may less lethal deltais like call jeff bezos poor
102,german study reveal disturbing trend child mental health lockdown
103,omicron be not mild hospital atlantic us say time label omicron
104,lateral flow test be not free pay remember
105,hello every one student tamil nadu afraid go school class close expert
106,montreal awaken
107,gotdamn
108,will not limit vancouver
109,million chinese people live covid quarantine camp
110,gbnews spew flatout nonsense covid crap tv historian neil oliver amp dodgy former pharma exec amp prolific
111,get dose vaccine woman average menstrual cycle length one day long usual accordin
112,closetnschools anbilmahesh tn report almost covid case per dayschool must close immediatelythe govt consider opening school revision exam alone
113,white house announce distribute additional billion fund help lowincome americans cov
114,vishal kotian test vesk kk aapne covid k apne frnd vishal k liye stand q nai liye u shuld fight wid cov
115,know anyone vaccinate hospitalize omicron know anyone unvaccinated hospitalize
116,january mississippi become second state secede union outbreak american civil war
117,uncertainly acknowledge decide stanford postcovid future
118,dear government time need safe covid case reach case safe hold sc
119,exactly
120,vaccination center bacolod city back operation shopping mall cater vaccinee city read find moreclick vaccine vaccination
121,good news omicron variant greet lawmaker pack mostly unmasked self back statehouse tuesday there s evenlowerthandelta probability vaccinate individual expose die get sick
122,canada trudeau manipulate citizen view depict non compliant less un
123,take new covid drug choice
124,chris whitty say would really good could get away covid death
125,dear government time need safe covid case reach case safe hold sc
126,hamilton hospital staff shortage increase covid hospitalization
127,tuesday death report say people week die uk covid I d dishonest deliberately misleading let play figure support argument
128,sunday times report prime minister boris johnson would make announcement scale back test within
129,you re trouble find athome covid test head rp funding center watson clinic urgent care three location list laltoday
130,uks good tutorbook free trial class visit class highly qualifie
131,mophqatar week approve pfizerbiontech boostervaccine child year old follow recent study demonstrate safety efficacy booster dose kid age groupread
132,ron desantis secret stockpile million covid test do not distribute let expire attempt
133,great western railway reduce train timetable due covid
134,closetnschools cmo anbilmahesh mkstalincm recently tn covid case r rapidly increase education important
135,day set new singleday record philippines sunday record high number case day since pandemic begin fresh case bring national caseload
136,respected sir know corona case increase univer
137,closetnschool dear tn govt spread covid alarming rate tn
138,bootsuk pharmacy sale footfall remain sensitive covid variantspharmacy
139,fentanyl leading cause death adult age constantly hear government focus covid
