,created_at,full_text,sentiment_score
0,2021-12-23 06:59:54+00:00,RT Read more:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,2021-12-23 06:59:54+00:00,"RT .@NadiaWhittomeMP has written this letter to Cressida Dick, the Met police commissioner, to ask the to investiga...","{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5106}"
2,2021-12-23 06:59:54+00:00,"RT 14,952 doses of #COVID19 vaccine administered during past 24 hours: MoHAP.     
#TogetherWeRecover       
#WamNews","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3,2021-12-23 06:59:55+00:00,"RT Genuine Question : 

How would have Congress handled this #COVID19 pandemic had it happened in during UPA time ?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4,2021-12-23 06:59:55+00:00,The people who brought it to the world should get it out with or without boosters. Rubbish,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5,2021-12-23 06:59:55+00:00,"RT With 5,715 new cases and one death in NSW overnight, it's worth revisiting this response from Nick Coatsworth last nigh...","{'neg': 0.157, 'neu': 0.766, 'pos': 0.077, 'compound': -0.4588}"
6,2021-12-23 06:59:55+00:00,"UK has 12 confirmed Omicron deaths out of 45k confirmed cases.

Fatality rate of 0.027% would get Omicron FDA approval.

""Standardized Mortality Rates after dose 1 were 0.42 &amp; 0.37 for Pfizer &amp; Moderna, and were 0.35 &amp; 0.34 after dose 2""

Omicron is better than Pfizer or Moderna.","{'neg': 0.08, 'neu': 0.814, 'pos': 0.106, 'compound': 0.128}"
7,2021-12-23 06:59:55+00:00,"RT A big thank you to #Greenko group, #ctrlS ,the police &amp; the government authorities who continue to help us in the mids...","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}"
8,2021-12-23 06:59:55+00:00,Soon won't be able to buy or sell without a covid pass reminds me of Scripture REV 13:16-18.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9,2021-12-23 06:59:55+00:00,RT Hand sanitizer smelling like Casamigos again ... yeah Big Covid back like she never left.,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.8555}"
10,2021-12-23 06:59:55+00:00,"RT With omicron now dominant, depleted U.S. hospitals struggle to prepare for the worst ","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.7506}"
11,2021-12-23 06:59:55+00:00,This is my pinned tweet. Tell me where I'm wrong here for starters?,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}"
12,2021-12-23 06:59:55+00:00,"RT #COVID19 Vaccination UPDATE

 More than 147.48 Cr vaccine doses provided to States/UTs.

 More than 18.12 Cr doses...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
13,2021-12-23 06:59:55+00:00,"RT I had Covid symptoms, but 2 negative PCRs  and 3 negative rapids. I felt crazy! Then I tested positive. So, I made a tik to...","{'neg': 0.334, 'neu': 0.545, 'pos': 0.121, 'compound': -0.8622}"
14,2021-12-23 06:59:55+00:00,Let me get this straight. Me getting my booster shot is selfish as it denies those in developing countries who need it most from accessing it. So I should put in a request to your mate Scotty to arrange for the vaccine to instead be shipped overseas to a developing country.,"{'neg': 0.105, 'neu': 0.857, 'pos': 0.038, 'compound': -0.5824}"
15,2021-12-23 06:59:55+00:00,RT Please refer to your own Twitter name,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}"
16,2021-12-23 06:59:55+00:00,"RT I buried my husband yesterday. We had been vaxxed and boosted. Unfortunately, my husband had a kidney transplant 2 years...","{'neg': 0.1, 'neu': 0.795, 'pos': 0.105, 'compound': 0.0258}"
17,2021-12-23 06:59:55+00:00,"RT Agriculture is Africa's largest economic sector, representing 15 percent of the continent's total GDP, or more than $100 b...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
18,2021-12-23 06:59:55+00:00,RT Good news: vax (&amp; booster) still works for Omi. Bad news: you really need boost for real protection - 1 or 2 shots won't c...,"{'neg': 0.108, 'neu': 0.71, 'pos': 0.182, 'compound': 0.3353}"
19,2021-12-23 06:59:55+00:00,RT me watching the covid numbers at work tick up:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
20,2021-12-23 06:59:55+00:00,RT They suddenly found a way to house the homeless. ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
21,2021-12-23 06:59:56+00:00,Kids so badly missed their superheroes and me the theatres popcorn  for a moment we forgot abt omicron variant,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.707}"
22,2021-12-23 06:59:56+00:00,Can the Emperor of WA please explain how this makes sense,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}"
23,2021-12-23 06:59:56+00:00,"Old people are more likely to vote, to vote R and to die of COVID. Their electoral strategy relies on unfair maps and people mad at imaginary shit already, so the deaths might not matter, since those 2 things are fine, but could flip someplace like FL or GA","{'neg': 0.176, 'neu': 0.742, 'pos': 0.082, 'compound': -0.5085}"
24,2021-12-23 06:59:56+00:00,sooooo my music taste is holding an LA fan sign for ateez but got rid of the extended stage bc of covid....HHHMMMM OK,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.6756}"
25,2021-12-23 06:59:56+00:00,RT Relief in Quebec as Omicron variant agrees to 'hold off on the ol' infecterooni' until Boxing Day,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.5994}"
26,2021-12-23 06:59:56+00:00,RT surely there is something between this and a card that's slightly too large for your wallet,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}"
27,2021-12-23 06:59:56+00:00,"Isn't Dictator Dan supposed to be on holiday, he would have to interfere anyway - his favourite job controlling people's live, what a turd this man is, how has he managed to escape getting a severe dose of Covid ?  Not only does he deserve it he is amongst the Spring Street Army","{'neg': 0.046, 'neu': 0.877, 'pos': 0.077, 'compound': 0.2023}"
28,2021-12-23 06:59:56+00:00,"RT The article below is full of misinformation, including its title. As the senior author of the study being cited by this...","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.3182}"
29,2021-12-23 06:59:56+00:00,RT Vaccine-induced enhancement of viral infections,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
30,2021-12-23 06:59:56+00:00,"RT FDA approves first injectable HIV prevention drug 

h/t who offers the following advice: ""You've al...","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}"
31,2021-12-23 06:59:56+00:00,RT I wonder what the numbers of increase in the common cold were in years gone by? Do you remember when we just got on with...,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.3182}"
32,2021-12-23 06:59:56+00:00,Dawg I've really had COVID twice this pandemic ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
33,2021-12-23 06:59:57+00:00,"RT Vermont hospital shares video: Some patients, before being put on a ventilator, ""are asking or even begging for the vaccine, a...","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.296}"
34,2021-12-23 06:59:57+00:00,"RT With the vision of securing a better livelihood and overcome the challenge of  #COVID19 pandemic, the government has launche...","{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.8074}"
35,2021-12-23 06:59:57+00:00,RT LF 22/12 part 3 : #umrash moment : #rashamidesai does not want to leave home and stay more  n also wants to celebrate #...,"{'neg': 0.044, 'neu': 0.784, 'pos': 0.173, 'compound': 0.5612}"
36,2021-12-23 06:59:57+00:00,"RT Smart TVs and Uncapped w-fi really changed the game during Covid-19. You will be at home jamming Amapiano Live Balcony Mix, th...","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}"
37,2021-12-23 06:59:57+00:00,"RT Get ready for coward, phony, fake Christians - Amy Commie Barrett and Crybaby Kavanaugh to fold like a tent.","{'neg': 0.225, 'neu': 0.59, 'pos': 0.185, 'compound': -0.2732}"
38,2021-12-23 06:59:57+00:00,"Cock head
Your vax doesn't work
Vast majority of covid cases in hospitals are vaxxed 
Read a little and educate yourself 
Stop relying on government and pharma to keep you healthy with their bullshit jab
If you get infected you are on your own
Prepare yourself","{'neg': 0.198, 'neu': 0.752, 'pos': 0.05, 'compound': -0.7964}"
39,2021-12-23 06:59:57+00:00,"RT !!BREAKING: According to our updated #COVID19 model, we project 3 billion infections over the next three months globally, #Omi...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
40,2021-12-23 06:59:57+00:00,RT Updated data today by underscores how tragic the last two years have been: Americans' life expectancy fell almo...,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.4588}"
41,2021-12-23 06:59:57+00:00,RT China's Xian locks down its 13 mln residents as COVID-19 cases mount,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
42,2021-12-23 06:59:57+00:00,"Well yea, no vaccine has 100% efficacy. But the vaccinated are much less likely to spread and even less likely to has serious symptoms when they catch it. I don't get it... Are you against the vaccine?","{'neg': 0.079, 'neu': 0.881, 'pos': 0.04, 'compound': -0.128}"
43,2021-12-23 06:59:57+00:00,"RT 4) in London, the earliest #Omicron epicenter in UK... hospitalizations have tripled since a month ago! People who tout the m...","{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.2003}"
44,2021-12-23 06:59:57+00:00,utterly psychotic,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
45,2021-12-23 06:59:58+00:00,RT .@abcnews Why do you keep using Dr Nick Coatsworth to give Covid medical advice in news bulletins rather t...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
46,2021-12-23 06:59:58+00:00,"Here's how to easily get your Covid-19 certificate after being fully vaccinated.

","{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}"
47,2021-12-23 06:59:58+00:00,Dealing with Covid and the changes in the gig economy landscape has a huge impact on our mental health as creatives  can help you manage your #mentalhealth,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6124}"
48,2021-12-23 06:59:58+00:00,RT love a man who knows how to stay home,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}"
49,2021-12-23 06:59:58+00:00,RT Just as it is proved from real-world evidence that Omicron is an ultra mild variant of Covid and causing far fewer hospita...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
50,2021-12-23 06:59:58+00:00,RT still haven't taken it,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
51,2021-12-23 06:59:58+00:00,RT Congress is exempt from the vaccine mandate.  Make your decisions accordingly,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.1027}"
52,2021-12-23 06:59:58+00:00,RT America's most robust COVID data tracking system,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4005}"
53,2021-12-23 06:59:58+00:00,RT what using an at-home covid test kit feels like,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
