,created_at,full_text,sentiment_score
0,2020-11-09 19:59:54+00:00,"RT As Pence claims credit, Pfizer says it did NOT join in the administration's partnership.

Pfizer head of vaccine develop...","{'neg': 0.084, 'neu': 0.8, 'pos': 0.116, 'compound': 0.1808}"
1,2020-11-09 19:59:54+00:00,RT The question can seriously be asked if we would know about any of the White House COVID infections were it not for,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.1779}"
2,2020-11-09 19:59:54+00:00,"RT +++BREAKING NEWS+++

Covid scientists found out you don't have to remove your fucking mask for a phone call on the trai...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3,2020-11-09 19:59:55+00:00,hope they can collect unemployment and hope they don't get evicted...,"{'neg': 0.174, 'neu': 0.479, 'pos': 0.347, 'compound': 0.4404}"
4,2020-11-09 19:59:55+00:00,RT Pfizer and BioNTech say their COVID-19 vaccine is more than 90% effective,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.5209}"
5,2020-11-09 19:59:55+00:00,RT This guy is on Covid task force.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
6,2020-11-09 19:59:55+00:00,RT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7,2020-11-09 19:59:55+00:00,RT No thanks to you,"{'neg': 0.376, 'neu': 0.624, 'pos': 0.0, 'compound': -0.3412}"
8,2020-11-09 19:59:55+00:00,"RT Ruh oh.
Everyone in Trump's orbit should probably go get tested.
Again.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9,2020-11-09 19:59:55+00:00,"Would you take the new Covid vaccine?

@THEJamesWhale","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10,2020-11-09 19:59:55+00:00,"RT Maybe when your election theft point man gets Covid immediately after you name him, it's time to go golfing in Florida and l...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11,2020-11-09 19:59:55+00:00,RT JUST IN: Housing and Urban Development Secretary Ben Carson tests positive for the coronavirus htt...,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.5574}"
12,2020-11-09 19:59:55+00:00,RT And #Harper still interferes. He's Canada's most stubborn toilet clog.,"{'neg': 0.23, 'neu': 0.77, 'pos': 0.0, 'compound': -0.4576}"
13,2020-11-09 19:59:55+00:00,Falling like flys. Maybe they should ware masks.,"{'neg': 0.158, 'neu': 0.594, 'pos': 0.248, 'compound': 0.2263}"
14,2020-11-09 19:59:55+00:00,RT The U.S. accounts for about one fifth of the world's 50 million confirmed coronavirus cases. (From,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
15,2020-11-09 19:59:55+00:00,RT Biden coronavirus adviser Dr. Zeke Emanuel once argued it's not worth living past 75,"{'neg': 0.243, 'neu': 0.757, 'pos': 0.0, 'compound': -0.4881}"
16,2020-11-09 19:59:55+00:00,No. They are not entitled to any relief bill. They will be guilty as charged when judgement day comes.,"{'neg': 0.262, 'neu': 0.612, 'pos': 0.126, 'compound': -0.3213}"
17,2020-11-09 19:59:55+00:00,RT Please do your job and recognize Biden's win. During a pandemic that's on its way to becoming one of the deadliest...,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7269}"
18,2020-11-09 19:59:55+00:00,"RT Today, I have named a COVID-19 Transition Advisory Board, comprised of distinguished public health experts, to help our trans...","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}"
19,2020-11-09 19:59:55+00:00,How is this dude in charge of anything lol?,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}"
20,2020-11-09 19:59:55+00:00,RT DAVID BOSSIE has been leading Trump's post-election political and legal battle. The president tapped him for the role...,"{'neg': 0.123, 'neu': 0.806, 'pos': 0.071, 'compound': -0.2732}"
21,2020-11-09 19:59:55+00:00,"According to multiple reports, Saturday's Alabama vs. LSU game is in jeopardy after a number of positive COVID-19 tests within the LSU program.","{'neg': 0.111, 'neu': 0.714, 'pos': 0.175, 'compound': 0.2023}"
22,2020-11-09 19:59:55+00:00,"RT The nerve of Joe Biden, not putting a radiologist on his Coronavirus Task Force.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
23,2020-11-09 19:59:55+00:00,"Oh, Let's just say it  interacting w trump=covid+ test","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
24,2020-11-09 19:59:55+00:00,RT The bottom line: I will spare no effort to turn this pandemic around.,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}"
25,2020-11-09 19:59:55+00:00,"RT Today, I have named a COVID-19 Transition Advisory Board, comprised of distinguished public health experts, to help our trans...","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}"
26,2020-11-09 19:59:56+00:00,"the moment i put on a party for my housemates i always have comments such as ""its corona, not everyone can party"" not my fault u dont live in a house full of 6 people","{'neg': 0.058, 'neu': 0.816, 'pos': 0.126, 'compound': 0.4019}"
27,2020-11-09 19:59:56+00:00,"RT Joe Biden's coronavirus advisory board includes Rick Bright, the whistleblower from the Trump administration who alleged...","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}"
28,2020-11-09 19:59:56+00:00,"But the stupid thing is we WANT the virus spreading IN THE RIGHT POPULATIONS: younger, healthier and well-off. They build #HerdImmunity for those who are older, sicker and poorer. The white-collar class has shown incalculable selfishness. #NoNewNormal","{'neg': 0.243, 'neu': 0.703, 'pos': 0.054, 'compound': -0.8705}"
29,2020-11-09 19:59:56+00:00,RT Everyone around Trump getting coronavirus this fall seems like a pretty bad omen of how his second term would've gone,"{'neg': 0.129, 'neu': 0.662, 'pos': 0.21, 'compound': 0.296}"
30,2020-11-09 19:59:56+00:00,"RT Joe Biden and Kamala Harris meet with their COVID-19 advisory council in Wilmington, Delaware.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
31,2020-11-09 19:59:56+00:00,I'm sorry get better stay safe,"{'neg': 0.129, 'neu': 0.297, 'pos': 0.574, 'compound': 0.6705}"
32,2020-11-09 19:59:56+00:00,"RT Vaccine conspiracy theories have been spreading again after news of an effective coronavirus vaccine

Bill Gates' name has bee...","{'neg': 0.139, 'neu': 0.735, 'pos': 0.127, 'compound': -0.0772}"
33,2020-11-09 19:59:56+00:00,"RT Just like Donald Trump took credit for Barack Obama and Joe Biden's economy, he is trying to take credit for Pfizer's prom...","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.7717}"
34,2020-11-09 19:59:56+00:00,RT The guy leading Trump's unsuccessful post-election legal challenges now has Covid. You can't make this up,"{'neg': 0.13, 'neu': 0.725, 'pos': 0.145, 'compound': -0.1779}"
35,2020-11-09 19:59:56+00:00,"RT Arkansas announces Sam Pittman has tested positive for COVID, Razorbacks name interim head coach h...","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.5574}"
36,2020-11-09 19:59:56+00:00,Beyond parody,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
37,2020-11-09 19:59:56+00:00,"RT I just spoke with and congratulated him again on his election. We've worked with each other before, and we're...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
38,2020-11-09 19:59:56+00:00,"RT One of the most critical steps in resetting our #COVID19 response is getting the CDC back out front, talking directly...","{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3804}"
39,2020-11-09 19:59:56+00:00,"RT 2020

v4.0: RNA vaccines. Our most advanced vaccine technology yet, featuring personalized and locally-sourced biologics...","{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3167}"
40,2020-11-09 19:59:56+00:00,RT It is such a relief to see the U.S. return to the role of working with democratic allies to fight climate change and COVID. Th...,"{'neg': 0.088, 'neu': 0.808, 'pos': 0.104, 'compound': 0.128}"
41,2020-11-09 19:59:56+00:00,"No one ""needs"" to go to a hair salon during a pandemic. That's a ""want"".","{'neg': 0.133, 'neu': 0.788, 'pos': 0.079, 'compound': -0.2263}"
42,2020-11-09 19:59:56+00:00,"RT Contrary to Trump's predictions, it appears we are still talking about Covid post-election.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
43,2020-11-09 19:59:56+00:00,RT CNN took down its COVID death count today. Pandemic over.,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5994}"
44,2020-11-09 19:59:56+00:00,They're going to literally end themselves... wow,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.5859}"
45,2020-11-09 19:59:56+00:00,"Good news today from Pfizer. 

Of course, Pfizer and other vaccine manufacturers must collect more safety data as they prepare COVID-19 vaccines for public use. 

Once successful vaccines are ready and mass produced, the next challenge will making sure people can get it:","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9312}"
46,2020-11-09 19:59:56+00:00,RT We are praying that the early evidence of vaccine efficacy &amp; safety holds true so that the vaccine can be approved--not o...,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.7964}"
47,2020-11-09 19:59:56+00:00,RT The bottom line: I will spare no effort to turn this pandemic around.,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}"
48,2020-11-09 19:59:56+00:00,"RT hands up anyone who is interested in a brigadier telling us about pointless #MassTesting 

no one ? I thought so 

this...","{'neg': 0.088, 'neu': 0.803, 'pos': 0.108, 'compound': 0.128}"
49,2020-11-09 19:59:57+00:00,"RT #Ad
Smallest time we go get back to normal.. we go fit go get some drinks and chill..but the most important thing be say...","{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.5563}"
50,2020-11-09 19:59:57+00:00,"RT The challenge before us right now is still immense and growing, and so is the need for bold action to fight this pandemic.","{'neg': 0.092, 'neu': 0.709, 'pos': 0.199, 'compound': 0.25}"
51,2020-11-09 19:59:57+00:00,RT NNUH trying to keep people safe yet be as flexible as possible in these difficult times ,"{'neg': 0.117, 'neu': 0.657, 'pos': 0.225, 'compound': 0.3182}"
52,2020-11-09 19:59:57+00:00,DemoRats are gathering in massive close crowds that just a few days ago they raged against as 'superspreader events'. Their evil hypocrisy is unsurpassed.,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.8126}"
53,2020-11-09 19:59:57+00:00,"States must have plans in place that prioritize who will get the vaccine first and how the rest of the public can access it.

Officials from Operation Warp Speed joined us to explain how the federal government is ready to assist states with distribution:","{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.3612}"
