,created_at,full_text,sentiment_score
0,2022-01-03 12:59:54+00:00,"A Happy Place Has No Dead Bodies via needed to read this blog, today. A lot has been said about frontline staff during covid but what retail staff have been through needs more exposure. Thanks for being there for the rest of us.","[{'label': 'Positive', 'score': 0.797726035118103}]"
1,2022-01-03 12:59:55+00:00,"Mr is not considering the safety of the people.
He plans to pull crowds by risking so many lives during #COVID19","[{'label': 'Negative', 'score': 0.8499293327331543}]"
2,2022-01-03 12:59:55+00:00,"RT Let's protect children.

What sort of world do we live in where this has to be suggested.

No school without vaccine &amp; if you do...","[{'label': 'Negative', 'score': 0.5206840634346008}]"
3,2022-01-03 12:59:55+00:00,RT Cool cool but 30 kids in a classroom is fine,"[{'label': 'Neutral', 'score': 0.6854915022850037}]"
4,2022-01-03 12:59:55+00:00,How did she come to possess a vaccine?,"[{'label': 'Neutral', 'score': 0.747218906879425}]"
5,2022-01-03 12:59:55+00:00,RT Good!,"[{'label': 'Positive', 'score': 0.9541043043136597}]"
6,2022-01-03 12:59:55+00:00,"RT As a result of external political pressure, the CDC and FDA have become compromised and have very little credibility at th...","[{'label': 'Negative', 'score': 0.8342937231063843}]"
7,2022-01-03 12:59:55+00:00,RT The question is why does Twitter have higher standards than The House of Representatives?,"[{'label': 'Neutral', 'score': 0.6213138103485107}]"
8,2022-01-03 12:59:55+00:00,More sanity. ,"[{'label': 'Neutral', 'score': 0.5768250226974487}]"
9,2022-01-03 12:59:55+00:00,RT The ruling class has gone mad.,"[{'label': 'Negative', 'score': 0.8673338890075684}]"
10,2022-01-03 12:59:55+00:00,RT 20 states join Texas in opposing Biden's federal vaccine mandate,"[{'label': 'Neutral', 'score': 0.6195580363273621}]"
11,2022-01-03 12:59:55+00:00,"RT How long Govt will ignore COVID WARRIORS.
COMPENSATORY ATTEMPT FOR ASPIRANTS.
#UPSCExtraAttempt 
#SSC_Age_Relaxation
#ExtraAtt...","[{'label': 'Negative', 'score': 0.8243368864059448}]"
12,2022-01-03 12:59:55+00:00,"RT France has put the United States on its COVID-19 travel ""red list"", meaning unvaccinated people coming into the country...","[{'label': 'Neutral', 'score': 0.6123413443565369}]"
13,2022-01-03 12:59:55+00:00,#COVID outbreak reported at Mormon missionary training center via,"[{'label': 'Negative', 'score': 0.5397140979766846}]"
14,2022-01-03 12:59:55+00:00,"RT Thousands of small businesses won't survive another round of lockdowns. Unlike March 2020, many are incredibly weakened after 2 y...","[{'label': 'Negative', 'score': 0.9017848372459412}]"
15,2022-01-03 12:59:55+00:00,These messages have been used years before covid. Stop using it as a shit excuse. I can call my insurance company or mobile phone provider literally the second the call center opens and apparently they're taking higher calls than normal. What! In the last half second???,"[{'label': 'Negative', 'score': 0.8787658214569092}]"
16,2022-01-03 12:59:55+00:00,RT Our vaccine clinic at Swandean Training Centre in Worthing (BN13 3EP) is open to everyone aged 16+ tomorrow from 9am - 5...,"[{'label': 'Neutral', 'score': 0.8208516240119934}]"
17,2022-01-03 12:59:55+00:00,RT Covid is endemic in U.K. so please can we now stop unevidenced interventions. This includes mass testing including LFTs...,"[{'label': 'Negative', 'score': 0.7987378239631653}]"
18,2022-01-03 12:59:55+00:00,RT,"[{'label': 'Neutral', 'score': 0.6457453966140747}]"
19,2022-01-03 12:59:55+00:00,RT I just love the Italians! ,"[{'label': 'Positive', 'score': 0.9812218546867371}]"
20,2022-01-03 12:59:55+00:00,RT Isn't it lucky that we paid all those millions to get Mathias Cormann his new job before Australia became so poor that...,"[{'label': 'Neutral', 'score': 0.4711983799934387}]"
21,2022-01-03 12:59:56+00:00,Beijing Is Intentionally Underreporting China's Covid Death Rate (Part 1),"[{'label': 'Negative', 'score': 0.660850465297699}]"
22,2022-01-03 12:59:56+00:00,"RT Today's #Covid_19 update:

#Rajasthan ","[{'label': 'Neutral', 'score': 0.858069658279419}]"
23,2022-01-03 12:59:56+00:00,The premise that silencing opposing views is bad? How in any world under any situation would that ever be good? Anyone who has any opposing view to the status quo of treatment that isn't the vaccine is a villain. So you are saying the vaccine is 100% the one and only???,"[{'label': 'Negative', 'score': 0.8456725478172302}]"
24,2022-01-03 12:59:56+00:00,"RT Twitter is in no position to judge Dr. Malone. If he, as inventor of mRNA vaccine technology, is concerned, we should al...","[{'label': 'Neutral', 'score': 0.5843290090560913}]"
25,2022-01-03 12:59:56+00:00,"RT HYPOCRISY of Mr EXPOSED!

Will education and safety of students NEVER be a priority for Mr Modi? Classes to...","[{'label': 'Negative', 'score': 0.8113363981246948}]"
26,2022-01-03 12:59:56+00:00,"RT Sky News: ""How many people are in ICU with  Covid?""
Nadhim Zahawi: ""I don't have the data""

Sky News: ""How many extra teaching...","[{'label': 'Neutral', 'score': 0.649877667427063}]"
27,2022-01-03 12:59:56+00:00,RT OMICRON ENGLAND: 509 babies &amp; toddlers admitted in one week! 774 children under 17! record breaking highs: admissions ha...,"[{'label': 'Neutral', 'score': 0.7319225668907166}]"
28,2022-01-03 12:59:56+00:00,"RT Turn the boxes over when you're looking to purchase these #Masks/#N95
Kids cannot be fit tested for wearing a respirator, th...","[{'label': 'Neutral', 'score': 0.661279022693634}]"
29,2022-01-03 12:59:56+00:00,RT Until gets a MD he does not get to opine about what Medical Professionals &amp; Scientists should be advising re: #Covi...,"[{'label': 'Neutral', 'score': 0.6276147961616516}]"
30,2022-01-03 12:59:56+00:00,So any of these covid vaccines which prime the body to recognize the spike protein only and develop antibodies and such to just that spike is better than having your body recognize all 29 I believe proteins in the virus and develop antibodies and such to all 29? No sorry,"[{'label': 'Neutral', 'score': 0.61020427942276}]"
31,2022-01-03 12:59:56+00:00,RT This guy got COVID...,"[{'label': 'Neutral', 'score': 0.6996017694473267}]"
32,2022-01-03 12:59:56+00:00,"RT An urgent call for global ""vaccines-plus"" action 

Yes! We need vaccine equity plus better masks, ventilation, social protect...","[{'label': 'Neutral', 'score': 0.5725386142730713}]"
33,2022-01-03 12:59:56+00:00,"RT THIS WEEK: #GhislaineMaxwell, #Covid, #SirTonyBlair, #BorisJohnson, #Palestine and more on  Watch the full","[{'label': 'Neutral', 'score': 0.8983595967292786}]"
34,2022-01-03 12:59:56+00:00,RT My colleague (official account) was suspended from twitter. A recent tweet showed potential risk from COVID vax. Thi...,"[{'label': 'Negative', 'score': 0.7930195927619934}]"
35,2022-01-03 12:59:56+00:00,"RT Today on ""The Intelligence"": one year on, Brexit is far from done; how covid has changed the lives of the clinically vuln...","[{'label': 'Negative', 'score': 0.6173785328865051}]"
