,created_at,full_text,sentiment_score
0,2022-01-25 13:59:55+00:00,"RT It on Rumble. Five hours, but worth every minute of your time. Please share it:","[{'label': 'Positive', 'score': 0.8541432023048401}]"
1,2022-01-25 13:59:55+00:00,Oh duh.  They're talking about Covid 19?  FFS.  Why is he retweeting it now.  LOL,"[{'label': 'Negative', 'score': 0.730692982673645}]"
2,2022-01-25 13:59:55+00:00,"RT Pulmonologist here. If you're COVID+ and still symptomatic after 5 days, you should STAY IN QUARANTINE AS YOU ARE STIL...","[{'label': 'Neutral', 'score': 0.6875139474868774}]"
3,2022-01-25 13:59:55+00:00,"RT So, to be clear, No10 effectively a crime scene. PM a possible suspect. Numerous rule &amp; law breaches. Li...","[{'label': 'Negative', 'score': 0.8367642164230347}]"
4,2022-01-25 13:59:55+00:00,Please sir everyone in the Family has Covid. My wife cannot go back to work for another week which means it will be at least 3 weeks before we see any income. We're struggling to stay afloat. And on verge of losing power. Any help would be appreciated. Can even send to power co.,"[{'label': 'Negative', 'score': 0.8474869728088379}]"
5,2022-01-25 13:59:55+00:00,"RT On programme earlier, I had to respond to Boris Johnson's biographer, who told listeners that the Prime...","[{'label': 'Neutral', 'score': 0.9288868308067322}]"
6,2022-01-25 13:59:55+00:00,"RT Last time a Tottenham player scored against Chelsea in the Premier League:

- Eden Hazard was at Chelsea
- Mount and R...","[{'label': 'Neutral', 'score': 0.9395362138748169}]"
7,2022-01-25 13:59:55+00:00,RT [BREAKING NEWS] Presidency releases final SIU report into government's COVID-19 procurement deals. The SIU has finalised investig...,"[{'label': 'Neutral', 'score': 0.9411318898200989}]"
8,2022-01-25 13:59:55+00:00,Oh really,"[{'label': 'Neutral', 'score': 0.564971387386322}]"
9,2022-01-25 13:59:55+00:00,"RT BREAKING:

New York's mask mandate was just ruled ""unconstitutional,"" and declared it ""null, void and unenforceable"" acc...","[{'label': 'Negative', 'score': 0.6333725452423096}]"
10,2022-01-25 13:59:55+00:00,RT The feds are literally denying life saving covid treatments that work for people so that Pfizer can make more money,"[{'label': 'Negative', 'score': 0.8124851584434509}]"
11,2022-01-25 13:59:55+00:00,RT It's not too late for ministers to change their minds &amp; for MPs to make clear that the Economic Crime Bill must be a p...,"[{'label': 'Neutral', 'score': 0.8037706017494202}]"
12,2022-01-25 13:59:55+00:00,RT Giants come in all sizes.,"[{'label': 'Neutral', 'score': 0.6624560952186584}]"
13,2022-01-25 13:59:55+00:00,There's a pandemic. Many kids are unvaccinated. The teachers are all vaccinated. Masks reduce the spread. Hospitals are full. This shit isn't complicated.,"[{'label': 'Negative', 'score': 0.6630275249481201}]"
14,2022-01-25 13:59:55+00:00,Job opening for Java Full Stack Developer (Remote till Covid) Richmond VA,"[{'label': 'Neutral', 'score': 0.8913736939430237}]"
15,2022-01-25 13:59:55+00:00,"RT Good ideas shouldn't be partisan. Today, I'm calling on and the Legislature to follow Arizona Gov.@DougDuce...","[{'label': 'Positive', 'score': 0.4874962866306305}]"
16,2022-01-25 13:59:55+00:00,"RT Hi, I'm Sarah. I'm 35 and a doctor. I also have a heart condition that puts me at an increased risk for serious complicat...","[{'label': 'Neutral', 'score': 0.5552976131439209}]"
17,2022-01-25 13:59:55+00:00,Let's just declare covid over and quit playing around with experimental drugs.,"[{'label': 'Negative', 'score': 0.7192490100860596}]"
18,2022-01-25 13:59:55+00:00,"RT ""The crowds weren't the same but, collectively, the two rallies captured the hypocrisy of the right at this moment: Pro...","[{'label': 'Negative', 'score': 0.564390242099762}]"
19,2022-01-25 13:59:55+00:00,"""Northern Ireland's First Minister has called for the Covid-19 vaccine certificate system to be ""withdrawn in all settings"" after the Republic of Ireland announced the removal of passes in the hospitality sector""","[{'label': 'Neutral', 'score': 0.9213679432868958}]"
20,2022-01-25 13:59:55+00:00,RT Catching Covid from anyone is bad. Regardless if they're vaccinated or...,"[{'label': 'Negative', 'score': 0.8703168630599976}]"
21,2022-01-25 13:59:55+00:00,"RT So sorry for your family. In Tampere today, one school (one!) has 290 kids out with Covid. Is this what and","[{'label': 'Negative', 'score': 0.8729283213615417}]"
22,2022-01-25 13:59:55+00:00,"RT Young Puhabi has been innovating to help COVID-19 patients. 

Congratulations to her on winning the Rashtriya Bal Puraska...","[{'label': 'Positive', 'score': 0.9471772313117981}]"
23,2022-01-25 13:59:55+00:00,RT Sending everyone an N95 mask sounds like a really expensive way to accomplish absolutely nothing.,"[{'label': 'Negative', 'score': 0.8905525803565979}]"
24,2022-01-25 13:59:55+00:00,"RT 16yo: ""I know for a FACT that there are kids at school with covid right now. Their parents are just not telling the sch...","[{'label': 'Negative', 'score': 0.7757999897003174}]"
25,2022-01-25 13:59:56+00:00,Right so now Big Pharma is pushing their pill Plaxovid!Under enough EUA! There is limited information about the safety and effectiveness of using PAXLOVID to treat people with mild-to-moderate COVID-19.,"[{'label': 'Negative', 'score': 0.8013671040534973}]"
26,2022-01-25 13:59:56+00:00,RT Someone is buying thousands of BTC sold by weak hands this month.,"[{'label': 'Neutral', 'score': 0.5038607120513916}]"
27,2022-01-25 13:59:56+00:00,"RT By fulfilling the fundamental duty of rendering national service when called upon to do so, crores of our people have...","[{'label': 'Neutral', 'score': 0.7081458568572998}]"
28,2022-01-25 13:59:56+00:00,"even tho i went at the 23rd (which has no cosplayers and not that crowded) I'll take a test just to make sure, also because a few kids at my school tested positive and today my school is officially on lockdown. hope everyone stays safe and healthy! ","[{'label': 'Positive', 'score': 0.489087849855423}]"
29,2022-01-25 13:59:56+00:00,"RT study shows natural immunity not enhanced by vax , but equa...","[{'label': 'Neutral', 'score': 0.8510031700134277}]"
30,2022-01-25 13:59:56+00:00,"RT 220125 treasure's yoshi has tested positive for covid and thus, all of treasure's schedules have been suspended. yg ent is re...","[{'label': 'Negative', 'score': 0.7411263585090637}]"
