,created_at,full_text,sentiment_score
0,2021-12-20 03:59:54+00:00,RT It's almost as though we might have learned something from what all the South African epidemiologists and doctors were t...,"[{'label': 'Neutral', 'score': 0.7675622701644897}]"
1,2021-12-20 03:59:55+00:00,RT Get back to me when COVID has a Baja blast variant,"[{'label': 'Neutral', 'score': 0.8084793090820312}]"
2,2021-12-20 03:59:55+00:00,RT Trump will not recommend masking/vaxxing to his deranged supporters bc he knows the disinformation monster he has unlea...,"[{'label': 'Negative', 'score': 0.8036748766899109}]"
3,2021-12-20 03:59:55+00:00,"RT Mass psychosis in urban Blue America: 

Fully vaccinated people standing outside, masked, waiting hours for a test to tell t...","[{'label': 'Negative', 'score': 0.7009284496307373}]"
4,2021-12-20 03:59:55+00:00,Me and I'm double vaccinated and now I've had covid,"[{'label': 'Neutral', 'score': 0.49200111627578735}]"
5,2021-12-20 03:59:55+00:00,"RT Online exam is the only way to avoid omicron #aktuonlineExams2022, but #aktu_lucknow thinks that offline exam is more...","[{'label': 'Negative', 'score': 0.5126953721046448}]"
6,2021-12-20 03:59:55+00:00,"RT We must never comply with lockdowns again. Ever. They're unconstitutional, ruinous for small business and families nation...","[{'label': 'Negative', 'score': 0.9331161975860596}]"
7,2021-12-20 03:59:55+00:00,"RT , just announced that due to the prevalence of Omicron and its resistance to Monoclonal Antibodies they wi...","[{'label': 'Neutral', 'score': 0.9204390645027161}]"
8,2021-12-20 03:59:55+00:00,"RT Biden's accomplishments this year:

* $1.9 trillion COVID relief deal
* $1 trillion bipartisan infrastructure bill
* 72%...","[{'label': 'Positive', 'score': 0.8265742659568787}]"
9,2021-12-20 03:59:55+00:00,"RT let me tell you this, for the past 18 months you have restricted our movement, taken away our rights of...","[{'label': 'Negative', 'score': 0.9166053533554077}]"
10,2021-12-20 03:59:55+00:00,RT Typhoon-hit regions to receive COVID-19 vaccines,"[{'label': 'Neutral', 'score': 0.8318954110145569}]"
11,2021-12-20 03:59:55+00:00,RT Biden to announce new Covid measures as Omicron variant spikes via,"[{'label': 'Neutral', 'score': 0.8932130932807922}]"
12,2021-12-20 03:59:55+00:00,RT Wtf am I gonna do next lockdown like I already realized I'm gay what now,"[{'label': 'Negative', 'score': 0.8186289072036743}]"
13,2021-12-20 03:59:55+00:00,"RT I had commented on how many GQP Senators were on the floor without masks. With Omicron, it would only take one infected...","[{'label': 'Neutral', 'score': 0.5705074667930603}]"
14,2021-12-20 03:59:55+00:00,"RT It's my honor to be invited by Oxford Union to speak at their historic debate - ""The House Would Do Whateve...","[{'label': 'Positive', 'score': 0.9480868577957153}]"
15,2021-12-20 03:59:55+00:00,"Get Well Soon.
To educate the Drones and Sheeple that think the Vaccinated are God's Chosen. Please know that the Vaccinated can still:
*Become Infected
*Spread the virus
*Get sick from the virus
*Have reactions to the Vaccine and some of them are severe
*Die from the Virus","[{'label': 'Neutral', 'score': 0.6192521452903748}]"
16,2021-12-20 03:59:55+00:00,RT Who is this for? Unvaccinated Americans are not going to be persuaded by messaging like this.,"[{'label': 'Negative', 'score': 0.8429017663002014}]"
17,2021-12-20 03:59:55+00:00,Likely gonna crash because of Covid.,"[{'label': 'Negative', 'score': 0.8792818188667297}]"
18,2021-12-20 03:59:55+00:00,"RT Had he just ran in &amp; stole what he wanted like a ""smash &amp; grab"" looter, he wouldn't be in this situation.","[{'label': 'Negative', 'score': 0.8285359740257263}]"
19,2021-12-20 03:59:55+00:00,RT What happens if one of our athletes gets covid in China? Are we just leaving them there to quarantine? Because that wou...,"[{'label': 'Negative', 'score': 0.6085656881332397}]"
20,2021-12-20 03:59:55+00:00,"RT seems like omicron is just like reaallly contagious, so to be safe i not only won't be seeing people, i also won't be tex...","[{'label': 'Negative', 'score': 0.7062853574752808}]"
21,2021-12-20 03:59:55+00:00,RT #cancelboardexams2022 had studied online and now offline?! The rise of corona virus and the threat of the the third wa...,"[{'label': 'Negative', 'score': 0.8080065250396729}]"
22,2021-12-20 03:59:55+00:00,"RT Meanwhile, Paxton still has said nothing -- at all -- about a series of anti-Semitic episodes in and around Austin, the mo...","[{'label': 'Negative', 'score': 0.6751173734664917}]"
23,2021-12-20 03:59:55+00:00,RT Bringing back the unvaccinated player to play because the vaccinated players have Covid is the height of comedy,"[{'label': 'Negative', 'score': 0.6555095314979553}]"
24,2021-12-20 03:59:55+00:00,RT sedih tl full dengan mangsa banjir while us just sitting at home cause cant do anything hanya mampu rt and doa je :) may...,"[{'label': 'Neutral', 'score': 0.5555873513221741}]"
25,2021-12-20 03:59:55+00:00,"RT Hospitalizations due to #COVID19 in the UK and South Africa continue to rise, and given rapidly increasing case counts, it is poss...","[{'label': 'Negative', 'score': 0.6666630506515503}]"
26,2021-12-20 03:59:55+00:00,had studied online and now offline?! The rise of corona virus and the threat of the the third wave is not enough to implement rational measures?! Please rethink on your decision,"[{'label': 'Negative', 'score': 0.8653618097305298}]"
27,2021-12-20 03:59:55+00:00,Fear is again paralyzing New Yorkers.,"[{'label': 'Negative', 'score': 0.8981896638870239}]"
28,2021-12-20 03:59:55+00:00,RT I am not particularly worried about getting breakthrough COVID myself. But I'm very worried about what I could inadver...,"[{'label': 'Negative', 'score': 0.6222573518753052}]"
29,2021-12-20 03:59:55+00:00,"HA!  Everybody can STILL get it + any variant.  Define ""work""!!","[{'label': 'Neutral', 'score': 0.40771999955177307}]"
30,2021-12-20 03:59:55+00:00,RT She only tested 1/1024th positive for Covid though.,"[{'label': 'Neutral', 'score': 0.7526633143424988}]"
31,2021-12-20 03:59:55+00:00,"We are truly riding the rapids without a paddle, right now. No plans for shoring-up hospitals that are already at or over capacity, for dealing with increasing numbers of HCW's getting sick themselves, for ramping-up testing, for anything. It didn't have to be like this.","[{'label': 'Negative', 'score': 0.9041943550109863}]"
32,2021-12-20 03:59:55+00:00,"RT Interesting watching the NSW pressers. Hazzard &amp; Perrottet still justifying actions citing 'the health advice', which t...","[{'label': 'Neutral', 'score': 0.8977639675140381}]"
33,2021-12-20 03:59:55+00:00,RT She's right.  Not only have we seen RI's healthcare crisis worsened through his draconians vaccine policy. Now he want...,"[{'label': 'Negative', 'score': 0.8926354646682739}]"
34,2021-12-20 03:59:55+00:00,"RT Yes, we're about to be hit with a tidal wave of Omicron infections. But we have bulwarks - vaccinations, prior immunity,...","[{'label': 'Neutral', 'score': 0.4863037168979645}]"
35,2021-12-20 03:59:55+00:00,Administrations that issue these are never in good shape.,"[{'label': 'Negative', 'score': 0.8308678269386292}]"
36,2021-12-20 03:59:56+00:00,Hi I rebuke you and your COVID Response Coordinator in the name of Jesus. Thank you!,"[{'label': 'Negative', 'score': 0.7452866435050964}]"
37,2021-12-20 03:59:56+00:00,"RT Well, Ohio, here we are.","[{'label': 'Neutral', 'score': 0.6685659289360046}]"
38,2021-12-20 03:59:56+00:00,RT she could have stopped covid,"[{'label': 'Negative', 'score': 0.6749858260154724}]"
39,2021-12-20 03:59:56+00:00,RT I calculate just 30-35% of Australians have symptomatic protection from Omicron based on UK study &amp; Australian data. B...,"[{'label': 'Neutral', 'score': 0.8246075510978699}]"
40,2021-12-20 03:59:56+00:00,This was literally the same thing Elizabeth Warren said. Fucken psyop.,"[{'label': 'Negative', 'score': 0.9289644956588745}]"
41,2021-12-20 03:59:56+00:00,Not fassssssst enough.,"[{'label': 'Negative', 'score': 0.7591332793235779}]"
42,2021-12-20 03:59:56+00:00,"RT NSW Health has updated its contact tracing procedures to focus on people at highest risk of acquiring COVID-19. 

#COVID19...","[{'label': 'Neutral', 'score': 0.8757129907608032}]"
