Unnamed: 0,full_text,sentiment_score
0,smart kind stay home save life wear mask help stay trouble well,0.20476190476190478
1,true peak incidence number active hiv infection millionthose death infection number death much less compare annual infection rate covid eclipse,0.016666666666666663
2,covid start sound lot like frank ocean drop new album,0.2681818181818182
3,week quickly get work mount aggressive coordinated response combat get con,0.3333333333333333
4,might see future we probably repatriation supply chain think good we,0.35
5,exchief operation warp speed say fragment us healthcare system partly blame halt pace th,0.0
6,covid stress everything mo stay safe,0.5
7,biden do not ban fracking end fracke permitsbiden do not invade syria reassign military con,-0.1
8,senate todo abolish filibuster pass relief convict legislate lik,0.0
9,send,0.0
10,thank message support I m sure labour party hesitate expel pensioner th,0.5
11,miss trip disneyland final year college have not see friend month look ano,0.0
12,oh interesting reveal rather important tidbit hour joe biden drag across finish line maybe pandemic be not go wipe mankind back work peasant election,0.2
13,food produce worker want raise risk life covid deny ask pay healthcare,0.0
14,back inside wuhan market first trace bbc news,0.125
15,donate,0.0
16,worth watch one minute,0.3
17,fi benet nazzalet story hiyye w aam w bl ahwe maa stayhome hashtag shade aal story aw,0.0
18,break larry king die age ora medium confirm talk show host die los angeles morning,0.0
19,wearamask joebiden mask shop every nonmedical maskteepublic donate one fdaapprove medical usa state flagmaskmask shop,0.0
20,crisis require we global leadership addition domestic response join urge congress act,0.0
21,boris johnson want give every person who s test positive covid will not give nhs staff member pay ri,0.22727272727272727
22,ona corona really,0.2
23,sage think bad ideabma think bad ideawho think bad ideaso much follow science,-0.4749999999999999
24,lot tory concern propose isolate payment could claim fraudulently strange do not,-0.05
25,tw mention rapewe rockin kodak black,-0.16666666666666666
26,week quickly get work mount aggressive coordinated response combat get con,0.3333333333333333
27,wanted send rehab centeran un vaccinate yr oldcalled day wait vaccineoutbreak centerso go home home healthcare people amp amp probably infect amp people live one dialysis,0.13636363636363635
28,one person attack call racism one call transphobic covid deny election deny insurrection support fuck,-0.4
29,travel train booking vsu remove list book upto bankurathe logic remove stn covidtrain reach bqa next train minut distance cost,0.0
30,good advice another reason stayathome,0.7
31,tough start brand new team start pandemic go challenge hope gel quickly certainly hardworking team good luck isobel cup tournament,0.16544011544011542
32,covid death biden administrationthousands job kill w keystone pipeline eo plan address,0.0
33,would raise cost insulin people pandemic,0.0
34,have not vaccinate uk population vaccinate someone require two injection yo,0.0
35,,0.0
36,slimy selfish self serve shitehawk,-0.5
37,can not smell bacon taste like salt bad disease evercovid bacon imoverthis,-0.6999999999999998
38,currently face four converging crisis result economic crisis climate change racial inequi,0.1
39,boris johnson man citys centre halve fail shut cheltenham pand,-0.5
40,level check covid status paperwork isolation plan,0.0
41,good first draft need small amendment though,0.2333333333333333
42,boy gabe always lockdown defender,0.0
43,california hiding covid data public say release information would confuse resident htt,0.0
44,do not think there s day have not cry lockdown tbh never feel fed drain lonely everythi,-0.09999999999999998
45,be not exaggerate say choice last general election mild democratic socialism b,0.12777777777777777
46,we ve go man ram thru operation warp speed create vaccine amp save life fool two day hi,0.0
47,newfauci say first singledose vaccine johnson amp johnson could get emergency approval two week,0.25
48,small group rich countriescomprising percent world populationhave lock percent global vaccine supplythe big consequence unequal global vaccination prolong pandemichttpstcoccbqmhfudx,0.025
49,have not vaccinate uk population vaccinate someone require two injection yo,0.0
50,less hour joe bidenkille jobseliminated women sportsinvade syrialeft national gua,-0.16666666666666666
51,final tv adwe warn risk become pandemic january scientist know many sound,0.3
52,go usc la you ll understand need support love jack amp joeshayespullard,0.5
53,covid start sound like era show,0.4
54,ghaziabadneed blood type bpositiveat max vaishaliblood component need plasma bvebveabveabve co,0.0
55,question viral infection kill people thankfully majority case limit one community epidemic know national issue pandemic world wide issue never epidemic occur time,-0.1
56,non pandemic vote trump probably beat bernie think pumpkin would beat trump biden great figure be not trump that s,0.8
57,have not vaccinate uk population vaccinate someone require two injection yo,0.0
58,old ballet student ask today I m excited get fauci ouchie soon refer,0.2375
59,food produce worker want raise risk life covid deny ask pay healthcare,0.0
60,you re scared vulnerable stay hell homepeople need get life need livelihood back,-0.25
61,lancet editor richard horton call uk covid response embarrassment say govern,0.0
