Unnamed: 0,full_text,sentiment_score
0,fine example biggovt care citizen put power govern crookedpolitician care amp poweraustria resist fightbackbett medicaltyranny coercionisnotconsent,0.4166666666666667
1,omicron air doctor round table back please send query pm tonight,-0.1
2,look like see covid want jab flu apparently do not flu anymore well,-0.025
3,funny number lie many people pay stay home,0.375
4,folk two give boris johnson amp conservative right public ear bash party last year,0.09523809523809523
5,I d suggest death rate lot higher report two family member die covid take themyet neither record covid,0.25
6,do not know control bot time reprogramme,0.0
7,photo almost detect smell disinfectant seeping door,0.0
8,technology adoption educationmetaversdatascience nlp data bigdata python code cybersecurity iot javascript,0.0
9,senate vote repeal biden vaccine mandate,0.0
10,apply already covid,0.0
11,first line defense area world big pharma be not invest againwhy afraid die covid you ve immunize boostere thought prevent serious illness risk death,-0.17083333333333334
12,covid get worseis everyone well,0.0
13,matter time record case nb today hospitalization lag behind diagnosis day what s p,-0.4
14,unable check online say I ve add covid document verifly app yet verifly say ready travel,-0.15
15,student come across india give offline exam next week irrespective case,0.0
16,veterinarian horse sense retain former fda director board member convince biden,0.0
17,see weekend covid tlhe ke matlakala hela,0.0
18,misleading allplease often possible,0.0
19,wave lagos throat scratch abiplease wear mask sanitize stay safe,0.5
20,dec last year covid death yesterday throw towards mandate mask,0.0
21,we cdc guidance use rapid test smarter clearer practical rather neurotic document com,0.0
22,information important tweet fda ask federal judge grant least year fully,0.05000000000000002
23,call ms stay home watch lot show barely wear clothe,0.05
24,still debate mask proof need little effect rct bangladesh f,-0.1875
25,I m incandescent ragejean london say government spend money social care instead tough,-0.17777777777777778
26,policing follow guidance amp rule lay police servicecovidsurely difficult understand,-0.5
27,we average new case day accord johns hopkins university higher,0.07878787878787878
28,racket,0.0
29,corona take time day confirm reactive meet staff today make statement,0.0
30,many we learn live covid still social distancing avoid crowded place wear mask indoors covidiot,0.22323232323232323
31,say right,0.2857142857142857
32,challenge calibrate individualbased model multiple datum sourcescheck new paper machine le,0.06818181818181818
33,lock actually read write,0.0
34,south africa many corona wave last year delta still around uk good vaccination though still many,0.425
35,well tory absolutely nothing value add today covid discussion zero do not care doctor bbcnews scotland omicron,0.2
36,pier morgan follow share covid stat retweet steal imageshaving highlight misinformation hi,0.0
37,break nfl suspend three player violate protocol none aaron rodgers wel,0.0
38,amanoteam variant coveron sale dc comicsyoshitakaamanoo dccomic,0.0
39,tho correct,0.0
40,entire population legally force spend day another country without access rte covid ireland,0.1
41,happen name pandemic absolute vasooli badmashi,0.2
42,pfizer ceo think need fourth covid vaccine dose yet reach money collection,0.0
43,hear news last week I m still appal you all run lmao like sound crazy pray nobody,0.1
44,pfizer say datum vaccine work variant discover week ago joke,0.0
45,omicron be not first immune escape variant delta branch different direction early,-0.008333333333333331
46,space dribble,0.0
47,surely current datum though still point delta far threat omicron accept may change do not get delta almost forget threat even without omicron likely bad winter anyway,-0.14999999999999997
48,utter crap I ve teach classroom last year everyone wear mask problem hea,-0.26666666666666666
49,green tea might protect know virus target fat cell somehow china dodge wor,-0.2
50,people do not want pass covid perfectly okay pass cold flu germ combine please,-0.04999999999999999
51,grave concern form covid passport inequality create do not want live society,0.13636363636363635
52,pandemic routine involve constantly freezer full bagel apparently alone,0.13333333333333333
53,tweetstorm last two week I ve work fellow young people identify common srhr challen,-0.06666666666666667
54,believe still pandemic problem,0.0
55,lets get pandemic let make sure school do not close people work small business operate w,0.125
56,note self righteousyou lose puritanical religion control everyone else worship,0.0
57,people complain voltorb get regional variant kanto pokemon always get true stand reason old pokemon would likely receive redesign especially make sense like,0.11249999999999999
58,beer belly kill unvaccinatedprognostic role subcutaneous visceral adiposity hospitalize,0.0
59,crazy comes knock door slam shut nh gov ron johnsons claim cnn politic,-0.6
60,rate case remain high amp rise part we average daily new case,0.03659090909090909
61,death day unacceptably high numberprofessor peter openshaw say moment seem tolerate,0.16
62,technology adoption educationmetaversdatascience nlp data bigdata python code cybersecurity iot javascript,0.0
63,public health officer please stop say mild kid wrong airborne yo,-0.05555555555555556
64,wales late data november show patient hospital vaccinate unvaccina,-0.3
65,lead nursing organization issue policy brief regard nurse spread misinformation,0.0
66,think vaccine success story,0.3
67,please note dispatch news regard baejin amp woojin amp minhyun amp daniel sharing room diagnose staff,0.0
68,undeniable choose wear mask victim sick twisted episode gop denier,-0.4297619047619048
69,boring economic terrorist scare scotland unchallenged lamestream medium new oh look folk beac,-0.22121212121212122
70,vaccine passportsplease let mp know asapi hear support pub streetsth,0.0
71,shoutout teacher melbourne who ve show work every day expose without high leve,0.16
72,winter plethora lie reinfectionsa genuine reinfection would someone symptom,0.4
