,created_at,full_text,sentiment_score
0,2020-11-05 17:59:54+00:00,ill join state official health care provider afternoon give update new mexicotune,-0.18181818181818182
1,2020-11-05 17:59:54+00:00,well social distancing genetically swedishalway atleast meter wait buss etcmostly stay home basically,0.03333333333333333
2,2020-11-05 17:59:54+00:00,covid nine way england lockdown different last time,0.0
3,2020-11-05 17:59:54+00:00,yep decide bet they re well lockdown though,0.0
4,2020-11-05 17:59:55+00:00,almost concern virus should ve last several month,0.0
5,2020-11-05 17:59:55+00:00,people covid less likely follow lockdown rule via,-0.08333333333333333
6,2020-11-05 17:59:55+00:00,every take break political coverage read covid coverage relax,0.0
7,2020-11-05 17:59:55+00:00,thursday drivel dopeydontrye steal electionhad dejoy deliver mail ballot leave paris climate agreement deutsche bank sever tie trumpdemand count mail ballot,0.0
8,2020-11-05 17:59:55+00:00,trump stop ballot stop covid,0.0
9,2020-11-05 17:59:55+00:00,imagine trump act quickly covid fill rbgs supreme court seat,0.3333333333333333
10,2020-11-05 17:59:55+00:00,,0.0
11,2020-11-05 17:59:55+00:00,white woman vote trump time last time prove coronavirus match karenavi,0.0
12,2020-11-05 17:59:55+00:00,ur proud trump handling pandemic that s people do not vote man say inject disinfectant dumb fucker,0.21250000000000002
13,2020-11-05 17:59:55+00:00,heres happy halloween know thing bit difficult pandemic still wish gre,0.15000000000000002
14,2020-11-05 17:59:55+00:00,american electorate need understand republicantrumpist party stacking deck break change rule win cost even break system,0.4
15,2020-11-05 17:59:55+00:00,yeah happen sneak,0.0
16,2020-11-05 17:59:55+00:00,important concern stat simon stevens viruss spread need nhs staff curre,0.4
17,2020-11-05 17:59:55+00:00,work class people go work will not get pay otherwise,0.0
18,2020-11-05 17:59:55+00:00,fast pennsylvania court opt wait fact issue coverage rule business interruption case,0.2
19,2020-11-05 17:59:55+00:00,wencouragement friends amp wthe uncertainty times black lesbian wno financial security healthcare,-0.08333333333333333
20,2020-11-05 17:59:55+00:00,make really angry see come school student share space matter,-0.5
21,2020-11-05 17:59:55+00:00,pray today suffer time especially today researcher seek v,0.0
22,2020-11-05 17:59:55+00:00,lockdown december yet furlough extend end march,0.0
23,2020-11-05 17:59:55+00:00,make point early case death rate inauguration day,0.1
24,2020-11-05 17:59:56+00:00,india show remarkable resilience pandemic fight virus ensure economic stabilitythi resili,0.475
25,2020-11-05 17:59:56+00:00,true even prepandemic election routine state accept ballot include ballot overseas,0.35
26,2020-11-05 17:59:56+00:00,get home shift er I m tired watch multiple patient die every single day covid,-0.15714285714285714
