,created_at,full_text,sentiment_score
0,2021-01-27 03:59:54+00:00,"RT .@LeaderMcConnell, with as much comity as possible may I ask you to SHUT UP!!!

The Senate did not function under your...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,2021-01-27 03:59:54+00:00,Yes. Setting up the post pandemic priorities I believe.,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
2,2021-01-27 03:59:54+00:00,Why isn't Trump being held accountable for his response to Covid? Mr. Herd Immunity,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3,2021-01-27 03:59:54+00:00,RT The President signed an executive order requiring masks in federal buildings. needs to address Rand Paul's de...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4,2021-01-27 03:59:55+00:00,"RT Last 24 hours:

- Italy PM resigns

- Protests in India turn violent

- WEF 'Great Reset' event begins

- Coronavirus ca...","{'neg': 0.26, 'neu': 0.609, 'pos': 0.131, 'compound': -0.4588}"
5,2021-01-27 03:59:55+00:00,RT The former president and CEO of the Great Canadian Gaming Corporation and his wife are facing charges -- including failure...,"{'neg': 0.196, 'neu': 0.655, 'pos': 0.149, 'compound': -0.0772}"
6,2021-01-27 03:59:55+00:00,RT Chinese President Xi calls for #multilateralism to light up the way during Davos. Are China and US on the same page of...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7,2021-01-27 03:59:55+00:00,"RT Great learning from Covid
usage of Digital Platform
Eliminating Red Tapeism
Let's keep it up
National Productivity Council...","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6249}"
8,2021-01-27 03:59:55+00:00,"RT Roll out needs to be expanded to include immune compromised people, regardless of age at this point. Also,...","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}"
9,2021-01-27 03:59:55+00:00,"and Trump spread Covid and kill 420,000. Tonight, my mother in-law passed at 92.  She was not one of your victims. But her children and family of over 70 descendants and their families can not celebrate her life because of your ineptitude and cowardice. You destroyed America","{'neg': 0.229, 'neu': 0.771, 'pos': 0.0, 'compound': -0.9152}"
10,2021-01-27 03:59:55+00:00,"RT Our Premier is publicly attacking academics too close to the truth, while withholding billions that will save lives, enablin...","{'neg': 0.118, 'neu': 0.667, 'pos': 0.216, 'compound': 0.3612}"
11,2021-01-27 03:59:55+00:00,"RT Coronavirus vaccines by Moderna and Pfizer-BioNTech effectively protect recipients. But in a worrying sign, they are slight...","{'neg': 0.142, 'neu': 0.686, 'pos': 0.172, 'compound': -0.09}"
12,2021-01-27 03:59:55+00:00,RT Amazing 2nd half by Down by 17 in first half and wins by 5 at The Bulldogs are 14-0. Be...,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.8176}"
13,2021-01-27 03:59:55+00:00,"RT Health Implications of Holding Individuals Accountable for COVID-19 Policy Violations by Julian Willett, MD","{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.5267}"
