,full_text
0,omicron case delhi hospital fully
1,paper uk weird daily mail excoriate people die poo pood vaccine yet also editorial say government let people want cake eat
2,also enough datum look omicron follow primary course moderna first
3,biden test giveaway work
4,yesfor love god look logo always prey upon sick care tr
5,decision curfew amp lockdown restriction tn take dec health minister
6,md west area world receive multiple letter warn we leak
7,govtlinked mitre corp rolls vaccine credential initiative ccp affiliate partner
8,actually read article cost similar procedure think article prove upcharge diagnose covid think read
9,have not yet see sam white legal team monday present claim significant irrefu
10,another question many mercerconnecte org get million tax
11,ever wear mask long ear hurt
12,updatea number conservative mp include thought least one cabinet minister involve organise briefi
13,corrupt corporate medium do not even pretend anymore
14,see swansea cinema cafe cinema amp co take stand covid safety measure do not take stand
15,make chuckle micheal hasent see datum he s close covid well attend recent cobra meeting boris could not arsed
16,lie I m glad get vaccine nothing stop spread covid rest
17,pandemic make clear dysfunctional healthcare system pay high price world
18,home test evil covidfollow home
19,can not get country obsessed closing border control immigration closi
20,stop test community go back march test go hospital withbecause covid
21,albo goose would even big disaster biden brandon destroy usa
22,oh look fakenews goebbels propagandafact check covid ligma variant outbreak
23,covid ruin plan
24,like plot fiendish movie
25,april india report covid case people delhi dyin
26,putangina carat u even call carat seriously that s attack svt bcos carat
27,remember roll back disaster support payment pandemic
28,per cent london covid hospitalization diagnose admit ailment via
29,odd republican get vaxxed beg dr tell anyone also die covid record rate beg drs add covid death certificate embarrass front friend
30,almost every single patient I ve take care need admit covid unvaccinatede
31,risk transmission breastfeed antibody mother neopaper neotwitter
32,say since begin pandemic live covid maniac regard
33,half timeline get covid half got engage
34,retweet think supreme court uphold president biden vaccineteste mandatelegal af breaking
35,happen barcelona do not wear mask train
36,germany reach goal million additional immunization year end
37,largestvaccinedrive vaccination keep love one protect cov
38,nearly new case report ohio christmas weekend
39,german police mace mother baby protest covid mandate german police wish merry christmashttps
40,leadstoryonet bharat biotech covaxin likely vaccine available child
41,get back game waste time go covid thing save
42,know franking credit useless covid
43,everything read omicron indicate bizarre obsession individuallevel outcome rather populationlevel
44,vaccinated lunacy
45,report death due corona whoever chairperson niti ayog resign immediately
46,pm tiger force volunteer serve nation imrankhanptiudarofficialttyygrfwrstwjhchhtyhy
47,false premisebut choose part solution pandemic need take additional r
48,refresh tag covidagenttntheatre
49,social media company consider neutral platform free speech change pandemic
50,point soon publish estimate many people die covid last yeari wish would
51,school closing remote learning cause massive mental health crisis among teenager disruption
52,nsw health reveal majority patient icu
53,call figure sequin skirt necessity keep christmas spiritlot frustrate patient
54,damn mfs catch covid leave amp right I m pray well day
55,larry still dream brexit wonderland
56,hour amp still wait result entire household lockdown attempt right thing day
57,many reach authority public debate
58,tomorrow goin rough one get something player covid list saint
59,many lie tell expose people getting test boost admit you ve play
60,heres picture vaccine passport
61,pandemic make clear dysfunctional healthcare system pay high price world
62,
63,fema dismiss report loot next supermarket fire outbreak
64,corona delhi go control arvindkejriwal busy campaign demand del
65,wild year sad fact might endure another year virus seem
66,could save die give early treatment hydroxychloroquin ivermectin steroid
67,test positive covid day ago nowhere test result tell long quarantine
68,climate scientist absolutely yeswatche pandemic response like lesson climate change p
69,feel connected other prayer use resource much year due covidexplore inspiring testimony like one
70,un development programme say economic impact lose foreign assistance wake taliban takeover afghanistan face prospect near universal poverty amp humanitarian crisis exacerbate drought amp continue
71,would value unsung hero please
72,late variant upend holiday plan ten thousand traveler do not much damage holiday
73,australias new south wales see first omicron
74,come grab cold one strolla we ve get good vibe corona bucket special get pay capetown strolla
75,communitybase organization cbo serve vital role role health system many lmedcsthis project explore role cbo country pandemic challenge face link full report
76,pm tiger force volunteer perform duty serious circumstance lockdownimrankhanptiudarofficial pakpolstatsttyygrfwrstwjhchhtyhy
77,doortodoor vaccine triale ipswich could go national prevent omicron
78,word infect pandemiccorona do not make think beer beach daysbubble do not conjure memory summer fun kidszoom chat instead movingmask be not facial halloweendistance specific
79,qatarairway work keep safe air ground rigorous protocol include uv light cleaning technology diligent mask usage increase sanitisation
80,follow drcole screenfollow everyone like getboostednow stayhome disabledmatter eldersmatter youmatter
81,discussion covid school cavalier long term implication disease teacher
82,indias realestate industry stage rebound downturn housing sale see
83,ryanair annual loss forecast grow amid omicron fear tight travel restrictionsomicronvirus omicron travel
84,love amp respect smallbusinessowner stand ground difficult time
85,year end september australia new zealand banking group profit jump per cent follow release fund set aside cover potential bad loan amid pandemicread
86,prateek kuhads delhi concert postpone amid rise covid case hold onto
