,created_at,full_text,sentiment_score
0,2020-11-09 19:59:54+00:00,"RT As Pence claims credit, Pfizer says it did NOT join in the administration's partnership.

Pfizer head of vaccine develop...","[{'label': 'Neutral', 'score': 0.643437922000885}]"
1,2020-11-09 19:59:54+00:00,RT The question can seriously be asked if we would know about any of the White House COVID infections were it not for,"[{'label': 'Neutral', 'score': 0.63829106092453}]"
2,2020-11-09 19:59:54+00:00,"RT +++BREAKING NEWS+++

Covid scientists found out you don't have to remove your fucking mask for a phone call on the trai...","[{'label': 'Negative', 'score': 0.5176693797111511}]"
3,2020-11-09 19:59:55+00:00,hope they can collect unemployment and hope they don't get evicted...,"[{'label': 'Neutral', 'score': 0.5955151319503784}]"
4,2020-11-09 19:59:55+00:00,RT Pfizer and BioNTech say their COVID-19 vaccine is more than 90% effective,"[{'label': 'Neutral', 'score': 0.5522984862327576}]"
5,2020-11-09 19:59:55+00:00,RT This guy is on Covid task force.,"[{'label': 'Neutral', 'score': 0.558465838432312}]"
6,2020-11-09 19:59:55+00:00,RT,"[{'label': 'Neutral', 'score': 0.6457453966140747}]"
7,2020-11-09 19:59:55+00:00,RT No thanks to you,"[{'label': 'Negative', 'score': 0.727810800075531}]"
8,2020-11-09 19:59:55+00:00,"RT Ruh oh.
Everyone in Trump's orbit should probably go get tested.
Again.","[{'label': 'Negative', 'score': 0.6117008328437805}]"
9,2020-11-09 19:59:55+00:00,"Would you take the new Covid vaccine?

@THEJamesWhale","[{'label': 'Neutral', 'score': 0.8684613704681396}]"
10,2020-11-09 19:59:55+00:00,"RT Maybe when your election theft point man gets Covid immediately after you name him, it's time to go golfing in Florida and l...","[{'label': 'Negative', 'score': 0.6352512240409851}]"
11,2020-11-09 19:59:55+00:00,RT JUST IN: Housing and Urban Development Secretary Ben Carson tests positive for the coronavirus htt...,"[{'label': 'Neutral', 'score': 0.8846526145935059}]"
